"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20190616","분당선","오리","7431","6568","20190619"
"20190616","분당선","미금","10541","11410","20190619"
"20190616","분당선","정자","8679","9010","20190619"
"20190616","분당선","수내","8051","7718","20190619"
"20190616","분당선","서현","18055","17645","20190619"
"20190616","분당선","야탑","18806","19049","20190619"
"20190616","분당선","모란","14402","14529","20190619"
"20190616","분당선","태평","9897","9470","20190619"
"20190616","분당선","가천대","4693","5678","20190619"
"20190616","분당선","선정릉","2576","2562","20190619"
"20190616","분당선","강남구청","3663","4399","20190619"
"20190616","분당선","압구정로데오","9198","10358","20190619"
"20190616","분당선","서울숲","6402","6576","20190619"
"20190616","분당선","수원","6580","4279","20190619"
"20190616","분당선","수서","9811","9361","20190619"
"20190616","분당선","대모산입구","1794","1735","20190619"
"20190616","분당선","개포동","2282","2231","20190619"
"20190616","분당선","구룡","807","962","20190619"
"20190616","분당선","도곡","3163","3078","20190619"
"20190616","분당선","한티","8954","9105","20190619"
"20190616","분당선","선릉","3202","4917","20190619"
"20190616","과천선","범계","18921","17949","20190619"
"20190616","과천선","평촌","8229","8054","20190619"
"20190616","과천선","인덕원","15671","15386","20190619"
"20190616","과천선","정부과천청사","9094","8735","20190619"
"20190616","과천선","과천","3571","3179","20190619"
"20190616","과천선","대공원","6725","7092","20190619"
"20190616","과천선","경마공원","18620","19314","20190619"
"20190616","과천선","선바위","5151","4524","20190619"
"20190616","공항철도 1호선","영종","2112","2282","20190619"
"20190616","공항철도 1호선","인천공항2터미널","5822","5106","20190619"
"20190616","공항철도 1호선","인천공항1터미널","16249","18085","20190619"
"20190616","공항철도 1호선","공항화물청사","1295","1529","20190619"
"20190616","공항철도 1호선","운서","6033","6469","20190619"
"20190616","공항철도 1호선","청라국제도시","4022","4077","20190619"
"20190616","공항철도 1호선","검암","5141","5553","20190619"
"20190616","공항철도 1호선","계양","6674","6549","20190619"
"20190616","공항철도 1호선","김포공항","8876","5707","20190619"
"20190616","공항철도 1호선","마곡나루","1785","2106","20190619"
"20190616","공항철도 1호선","디지털미디어시티","4552","4497","20190619"
"20190616","공항철도 1호선","홍대입구","12328","10595","20190619"
"20190616","공항철도 1호선","공덕","1640","2328","20190619"
"20190616","공항철도 1호선","서울역","15553","11939","20190619"
"20190616","경춘선","춘천","3544","2852","20190619"
"20190616","경춘선","남춘천","2760","3585","20190619"
"20190616","경춘선","김유정","538","569","20190619"
"20190616","경춘선","강촌","1002","704","20190619"
"20190616","경춘선","백양리","166","145","20190619"
"20190616","경춘선","굴봉산","303","279","20190619"
"20190616","경춘선","가평","2744","2109","20190619"
"20190616","경춘선","상천","669","496","20190619"
"20190616","경춘선","청평","2602","2057","20190619"
"20190616","경춘선","대성리","1092","633","20190619"
"20190616","경춘선","마석","3007","3087","20190619"
"20190616","경춘선","천마산","1285","1295","20190619"
"20190616","경춘선","평내호평","3810","3711","20190619"
"20190616","경춘선","금곡","1032","1021","20190619"
"20190616","경춘선","사릉","2086","2124","20190619"
"20190616","경춘선","퇴계원","2412","2256","20190619"
"20190616","경춘선","별내","1762","1777","20190619"
"20190616","경춘선","갈매","1521","1373","20190619"
"20190616","경춘선","신내","507","538","20190619"
"20190616","경인선","도화","2754","2439","20190619"
"20190616","경인선","중동","6177","5970","20190619"
"20190616","경인선","온수(성공회대입구)","5341","5156","20190619"
"20190616","경인선","도원","2513","2498","20190619"
"20190616","경인선","간석","4213","4019","20190619"
"20190616","경인선","부개","6494","6116","20190619"
"20190616","경인선","소사","8215","7710","20190619"
"20190616","경인선","구일","5972","6212","20190619"
"20190616","경인선","인천","5523","4843","20190619"
"20190616","경인선","동인천","13573","12725","20190619"
"20190616","경인선","제물포","7159","6821","20190619"
"20190616","경인선","주안","16660","14656","20190619"
"20190616","경인선","동암","13297","13073","20190619"
"20190616","경인선","백운","6002","6202","20190619"
"20190616","경인선","부평","31450","31844","20190619"
"20190616","경인선","송내","18494","18148","20190619"
"20190616","경인선","부천","30855","30582","20190619"
"20190616","경인선","역곡","19210","19093","20190619"
"20190616","경인선","오류동","9620","8746","20190619"
"20190616","경인선","개봉","16119","15849","20190619"
"20190616","경의선","문산","5093","5807","20190619"
"20190616","경의선","파주","1068","1004","20190619"
"20190616","경의선","월롱","1089","1953","20190619"
"20190616","경의선","금촌","5762","6691","20190619"
"20190616","경의선","금릉","3227","3241","20190619"
"20190616","경의선","운정","3940","3865","20190619"
"20190616","경의선","야당","3505","3415","20190619"
"20190616","경의선","탄현","4784","4567","20190619"
"20190616","경의선","일산","5397","5040","20190619"
"20190616","경의선","풍산","3747","3607","20190619"
"20190616","경의선","백마","3642","3504","20190619"
"20190616","경의선","곡산","347","325","20190619"
"20190616","경의선","능곡","2639","2522","20190619"
"20190616","경의선","행신","5068","4681","20190619"
"20190616","경의선","강매","1568","1512","20190619"
"20190616","경의선","화전","1346","1682","20190619"
"20190616","경의선","수색","916","991","20190619"
"20190616","경의선","디지털미디어시티","1558","1459","20190619"
"20190616","경의선","가좌","3464","3386","20190619"
"20190616","경의선","홍대입구","1852","2058","20190619"
"20190616","경의선","서강대","1497","1447","20190619"
"20190616","경의선","공덕","2451","1771","20190619"
"20190616","경의선","효창공원앞","1373","1600","20190619"
"20190616","경의선","신촌","401","379","20190619"
"20190616","경의선","서울역","1532","1336","20190619"
"20190616","경원선","소요산","6098","5613","20190619"
"20190616","경원선","동두천","1651","2430","20190619"
"20190616","경원선","보산","1724","1929","20190619"
"20190616","경원선","동두천중앙","3006","2920","20190619"
"20190616","경원선","지행","5466","5724","20190619"
"20190616","경원선","덕정","4497","4860","20190619"
"20190616","경원선","덕계","1609","1575","20190619"
"20190616","경원선","양주","6789","6618","20190619"
"20190616","경원선","녹양","3422","3223","20190619"
"20190616","경원선","가능","5184","4669","20190619"
"20190616","경원선","의정부","19214","19389","20190619"
"20190616","경원선","회룡","9213","9237","20190619"
"20190616","경원선","망월사","6403","6723","20190619"
"20190616","경원선","도봉산","10216","7213","20190619"
"20190616","경원선","도봉","4307","4050","20190619"
"20190616","경원선","방학","7799","7564","20190619"
"20190616","경원선","창동","1","0","20190619"
"20190616","경원선","녹천","3200","2755","20190619"
"20190616","경원선","월계","4263","4003","20190619"
"20190616","경원선","광운대","5473","5768","20190619"
"20190616","경원선","석계","6936","7410","20190619"
"20190616","경원선","신이문","5951","5439","20190619"
"20190616","경원선","외대앞","6191","5918","20190619"
"20190616","경원선","청량리(서울시립대입구)","15877","15224","20190619"
"20190616","경원선","왕십리(성동구청)","11418","13116","20190619"
"20190616","경원선","응봉","1237","1178","20190619"
"20190616","경원선","옥수","72","26","20190619"
"20190616","경원선","한남","2545","2438","20190619"
"20190616","경원선","서빙고","2260","2423","20190619"
"20190616","경원선","이촌(국립중앙박물관)","3678","2683","20190619"
"20190616","경부선","광명","2581","1796","20190619"
"20190616","경부선","서동탄","1206","1211","20190619"
"20190616","경부선","당정","4125","4129","20190619"
"20190616","경부선","천안","7629","7651","20190619"
"20190616","경부선","두정","4910","5927","20190619"
"20190616","경부선","직산","865","945","20190619"
"20190616","경부선","성환","3045","4062","20190619"
"20190616","경부선","평택","13959","15396","20190619"
"20190616","경부선","지제","2167","2024","20190619"
"20190616","경부선","서정리","3962","5084","20190619"
"20190616","경부선","송탄","4615","5130","20190619"
"20190616","경부선","진위","1076","1101","20190619"
"20190616","경부선","오산","9718","10337","20190619"
"20190616","경부선","오산대","2592","2615","20190619"
"20190616","경부선","세마","2222","2106","20190619"
"20190616","경부선","병점","11201","12811","20190619"
"20190616","경부선","세류","3194","3312","20190619"
"20190616","경부선","독산","7536","7607","20190619"
"20190616","경부선","수원","43885","43664","20190619"
"20190616","경부선","화서","5255","5310","20190619"
"20190616","경부선","성균관대","9805","10095","20190619"
"20190616","경부선","의왕","5176","5343","20190619"
"20190616","경부선","군포","4122","3873","20190619"
"20190616","경부선","금정","18408","18795","20190619"
"20190616","경부선","명학","4697","4697","20190619"
"20190616","경부선","안양","17718","17257","20190619"
"20190616","경부선","관악","6688","6395","20190619"
"20190616","경부선","석수","7321","6976","20190619"
"20190616","경부선","금천구청","7876","7541","20190619"
"20190616","경부선","가산디지털단지","6321","8314","20190619"
"20190616","경부선","구로","13712","13993","20190619"
"20190616","경부선","신길","6687","5564","20190619"
"20190616","경부선","신도림","2892","2953","20190619"
"20190616","경부선","영등포","44309","43412","20190619"
"20190616","경부선","대방","8566","8786","20190619"
"20190616","경부선","노량진","8768","8038","20190619"
"20190616","경부선","용산","39249","36819","20190619"
"20190616","경부선","남영","5908","6353","20190619"
"20190616","경부선","서울역","7531","1242","20190619"
"20190616","경강선","여주","2244","2297","20190619"
"20190616","경강선","세종대왕릉","332","344","20190619"
"20190616","경강선","부발","1264","1842","20190619"
"20190616","경강선","이천","2262","2557","20190619"
"20190616","경강선","신둔도예촌","919","1079","20190619"
"20190616","경강선","곤지암","1674","1875","20190619"
"20190616","경강선","초월","1688","1684","20190619"
"20190616","경강선","경기광주","4262","4479","20190619"
"20190616","경강선","삼동","1074","1034","20190619"
"20190616","경강선","이매","1026","690","20190619"
"20190616","경강선","판교","2441","2261","20190619"
"20190616","9호선2~3단계","중앙보훈병원","3640","3566","20190619"
"20190616","9호선2~3단계","둔촌오륜","827","722","20190619"
"20190616","9호선2~3단계","올림픽공원(한국체대)","15501","14903","20190619"
"20190616","9호선2~3단계","한성백제","1886","1661","20190619"
"20190616","9호선2~3단계","송파나루","2524","2559","20190619"
"20190616","9호선2~3단계","석촌","4412","3423","20190619"
"20190616","9호선2~3단계","석촌고분","3100","2938","20190619"
"20190616","9호선2~3단계","삼전","3419","3392","20190619"
"20190616","9호선2~3단계","종합운동장","2975","2415","20190619"
"20190616","9호선2~3단계","봉은사","9872","9649","20190619"
"20190616","9호선2~3단계","삼성중앙","2282","2363","20190619"
"20190616","9호선2~3단계","선정릉","3422","3597","20190619"
"20190616","9호선2~3단계","언주","3826","3523","20190619"
"20190616","9호선","신논현","18363","17189","20190619"
"20190616","9호선","사평","1569","1626","20190619"
"20190616","9호선","고속터미널","12567","20978","20190619"
"20190616","9호선","신반포","2060","2193","20190619"
"20190616","9호선","구반포","1652","1669","20190619"
"20190616","9호선","동작(현충원)","1711","1496","20190619"
"20190616","9호선","흑석(중앙대입구)","5325","5826","20190619"
"20190616","9호선","노들","3103","2748","20190619"
"20190616","9호선","노량진","18965","21176","20190619"
"20190616","9호선","샛강","2210","2182","20190619"
"20190616","9호선","여의도","7369","7028","20190619"
"20190616","9호선","국회의사당","6076","5247","20190619"
"20190616","9호선","당산","10977","10677","20190619"
"20190616","9호선","선유도","3164","3066","20190619"
"20190616","9호선","신목동","2150","1947","20190619"
"20190616","9호선","염창","9979","9648","20190619"
"20190616","9호선","등촌","5563","5677","20190619"
"20190616","9호선","증미","3522","3713","20190619"
"20190616","9호선","가양","13348","13173","20190619"
"20190616","9호선","양천향교","4683","4838","20190619"
"20190616","9호선","마곡나루","5985","6025","20190619"
"20190616","9호선","신방화","4208","4196","20190619"
"20190616","9호선","공항시장","2021","2191","20190619"
"20190616","9호선","김포공항","8015","10728","20190619"
"20190616","9호선","개화","3468","2811","20190619"
"20190616","8호선","모란","3201","2403","20190619"
"20190616","8호선","수진","4561","4022","20190619"
"20190616","8호선","신흥","3718","3844","20190619"
"20190616","8호선","단대오거리","6526","6477","20190619"
"20190616","8호선","남한산성입구(성남법원.검찰청)","8262","7560","20190619"
"20190616","8호선","산성","4163","4458","20190619"
"20190616","8호선","복정","7092","6364","20190619"
"20190616","8호선","장지","12681","12493","20190619"
"20190616","8호선","문정","6705","7064","20190619"
"20190616","8호선","가락시장","4025","4916","20190619"
"20190616","8호선","송파","5520","5505","20190619"
"20190616","8호선","석촌","4746","5788","20190619"
"20190616","8호선","잠실(송파구청)","11888","13161","20190619"
"20190616","8호선","몽촌토성(평화의문)","4712","4902","20190619"
"20190616","8호선","강동구청","5557","5636","20190619"
"20190616","8호선","천호(풍납토성)","12577","14008","20190619"
"20190616","8호선","암사","10526","9769","20190619"
"20190616","7호선","부평구청","6467","5513","20190619"
"20190616","7호선","굴포천","5927","6041","20190619"
"20190616","7호선","삼산체육관","3142","2902","20190619"
"20190616","7호선","상동","9599","9516","20190619"
"20190616","7호선","부천시청","7978","7729","20190619"
"20190616","7호선","신중동","8323","7961","20190619"
"20190616","7호선","춘의","4455","4245","20190619"
"20190616","7호선","부천종합운동장","3112","2683","20190619"
"20190616","7호선","까치울","4969","4982","20190619"
"20190616","7호선","온수(성공회대입구)","5353","5475","20190619"
"20190616","7호선","천왕","5357","5177","20190619"
"20190616","7호선","광명사거리","17595","17323","20190619"
"20190616","7호선","철산","14033","13876","20190619"
"20190616","7호선","가산디지털단지","14531","12980","20190619"
"20190616","7호선","남구로","9921","9315","20190619"
"20190616","7호선","대림(구로구청)","11312","10927","20190619"
"20190616","7호선","신풍","9012","8662","20190619"
"20190616","7호선","보라매","5699","5838","20190619"
"20190616","7호선","신대방삼거리","10495","9986","20190619"
"20190616","7호선","장승배기","6686","6569","20190619"
"20190616","7호선","상도","6631","6647","20190619"
"20190616","7호선","숭실대입구(살피재)","7803","8257","20190619"
"20190616","7호선","남성","6766","6891","20190619"
"20190616","7호선","이수","10488","10044","20190619"
"20190616","7호선","내방","6197","6346","20190619"
"20190616","7호선","고속터미널","17082","12835","20190619"
"20190616","7호선","반포","3951","4037","20190619"
"20190616","7호선","논현","7778","7883","20190619"
"20190616","7호선","학동","6804","7072","20190619"
"20190616","7호선","강남구청","6578","7134","20190619"
"20190616","7호선","청담","8909","9600","20190619"
"20190616","7호선","뚝섬유원지","10530","10064","20190619"
"20190616","7호선","건대입구","11201","11650","20190619"
"20190616","7호선","어린이대공원(세종대)","9895","10491","20190619"
"20190616","7호선","군자(능동)","9944","7332","20190619"
"20190616","7호선","중곡","6366","5866","20190619"
"20190616","7호선","용마산","4042","4310","20190619"
"20190616","7호선","사가정","10950","10532","20190619"
"20190616","7호선","면목","10011","9775","20190619"
"20190616","7호선","상봉(시외버스터미널)","12035","11327","20190619"
"20190616","7호선","중화","7305","7174","20190619"
"20190616","7호선","먹골","6614","6420","20190619"
"20190616","7호선","태릉입구","5890","5291","20190619"
"20190616","7호선","공릉(서울과학기술대)","7907","8104","20190619"
"20190616","7호선","하계","12220","11633","20190619"
"20190616","7호선","중계","9585","9076","20190619"
"20190616","7호선","노원","13552","13887","20190619"
"20190616","7호선","마들","6776","6452","20190619"
"20190616","7호선","수락산","10472","10313","20190619"
"20190616","7호선","도봉산","6848","9724","20190619"
"20190616","7호선","장암","1711","1047","20190619"
"20190616","6호선","봉화산(서울의료원)","5448","5373","20190619"
"20190616","6호선","화랑대(서울여대입구)","6590","5873","20190619"
"20190616","6호선","태릉입구","3532","4208","20190619"
"20190616","6호선","석계","8144","8245","20190619"
"20190616","6호선","돌곶이","5257","4946","20190619"
"20190616","6호선","상월곡(한국과학기술연구원)","3947","3630","20190619"
"20190616","6호선","월곡(동덕여대)","6951","6892","20190619"
"20190616","6호선","고려대(종암)","5371","5107","20190619"
"20190616","6호선","안암(고대병원앞)","7185","7000","20190619"
"20190616","6호선","보문","5045","4795","20190619"
"20190616","6호선","창신","2068","1811","20190619"
"20190616","6호선","동묘앞","7985","7666","20190619"
"20190616","6호선","신당","5490","5956","20190619"
"20190616","6호선","청구","1980","1952","20190619"
"20190616","6호선","약수","2017","2019","20190619"
"20190616","6호선","버티고개","1376","1389","20190619"
"20190616","6호선","한강진","7037","8057","20190619"
"20190616","6호선","이태원","17608","14306","20190619"
"20190616","6호선","녹사평(용산구청)","5197","4759","20190619"
"20190616","6호선","삼각지","4598","3409","20190619"
"20190616","6호선","효창공원앞","4070","3646","20190619"
"20190616","6호선","공덕","8422","7919","20190619"
"20190616","6호선","대흥(서강대앞)","4857","5087","20190619"
"20190616","6호선","광흥창(서강)","5265","4895","20190619"
"20190616","6호선","상수","7867","8372","20190619"
"20190616","6호선","합정","12387","10734","20190619"
"20190616","6호선","망원","10262","10773","20190619"
"20190616","6호선","마포구청","9107","7522","20190619"
"20190616","6호선","월드컵경기장(성산)","15912","15607","20190619"
"20190616","6호선","디지털미디어시티","6699","6801","20190619"
"20190616","6호선","증산(명지대앞)","7023","6842","20190619"
"20190616","6호선","새절(신사)","8605","8595","20190619"
"20190616","6호선","구산","4763","3649","20190619"
"20190616","6호선","연신내","2","0","20190619"
"20190616","6호선","독바위","2033","2534","20190619"
"20190616","6호선","불광","4319","3922","20190619"
"20190616","6호선","역촌","2554","3010","20190619"
"20190616","6호선","응암","11389","11709","20190619"
"20190616","5호선","마천","3810","4170","20190619"
"20190616","5호선","거여","4437","4292","20190619"
"20190616","5호선","개롱","3960","4318","20190619"
"20190616","5호선","오금","2033","1920","20190619"
"20190616","5호선","방이","5263","4991","20190619"
"20190616","5호선","올림픽공원(한국체대)","5970","6311","20190619"
"20190616","5호선","둔촌동","6383","6422","20190619"
"20190616","5호선","상일동","5869","5688","20190619"
"20190616","5호선","고덕","5123","5080","20190619"
"20190616","5호선","명일","5009","5049","20190619"
"20190616","5호선","굽은다리(강동구민회관앞)","6534","6175","20190619"
"20190616","5호선","길동","4618","4627","20190619"
"20190616","5호선","강동","12247","11344","20190619"
"20190616","5호선","천호(풍납토성)","15360","15409","20190619"
"20190616","5호선","광나루(장신대)","9015","8514","20190619"
"20190616","5호선","아차산(어린이대공원후문)","11593","11529","20190619"
"20190616","5호선","군자(능동)","7238","7932","20190619"
"20190616","5호선","장한평","10155","9990","20190619"
"20190616","5호선","답십리","9402","8728","20190619"
"20190616","5호선","마장","3310","3294","20190619"
"20190616","5호선","왕십리(성동구청)","3196","3751","20190619"
"20190616","5호선","행당","4984","4436","20190619"
"20190616","5호선","신금호","3736","3965","20190619"
"20190616","5호선","청구","2315","1966","20190619"
"20190616","5호선","동대문역사문화공원","956","1128","20190619"
"20190616","5호선","을지로4가","1749","1857","20190619"
"20190616","5호선","종로3가","11153","10202","20190619"
"20190616","5호선","광화문(세종문화회관)","17007","16869","20190619"
"20190616","5호선","서대문","8984","9155","20190619"
"20190616","5호선","충정로(경기대입구)","1894","1935","20190619"
"20190616","5호선","애오개","3597","3747","20190619"
"20190616","5호선","공덕","5646","5573","20190619"
"20190616","5호선","마포","5673","5669","20190619"
"20190616","5호선","여의나루","12213","11747","20190619"
"20190616","5호선","여의도","6893","7904","20190619"
"20190616","5호선","신길","1760","1997","20190619"
"20190616","5호선","영등포시장","6060","6337","20190619"
"20190616","5호선","영등포구청","1478","1501","20190619"
"20190616","5호선","양평","2930","2898","20190619"
"20190616","5호선","오목교(목동운동장앞)","14182","14945","20190619"
"20190616","5호선","목동","10826","11277","20190619"
"20190616","5호선","신정(은행정)","6978","5606","20190619"
"20190616","5호선","까치산","19313","18925","20190619"
"20190616","5호선","화곡","17533","16581","20190619"
"20190616","5호선","우장산","8281","8626","20190619"
"20190616","5호선","발산","9145","9545","20190619"
"20190616","5호선","마곡","2871","2810","20190619"
"20190616","5호선","송정","5938","6388","20190619"
"20190616","5호선","김포공항","6855","6227","20190619"
"20190616","5호선","개화산","3526","3497","20190619"
"20190616","5호선","방화","4497","4434","20190619"
"20190616","4호선","남태령","1019","728","20190619"
"20190616","4호선","사당","19986","18357","20190619"
"20190616","4호선","총신대입구(이수)","13295","14484","20190619"
"20190616","4호선","동작(현충원)","1860","1991","20190619"
"20190616","4호선","이촌(국립중앙박물관)","7604","8360","20190619"
"20190616","4호선","신용산","8893","8961","20190619"
"20190616","4호선","삼각지","2564","3440","20190619"
"20190616","4호선","숙대입구(갈월)","10999","10420","20190619"
"20190616","4호선","서울역","7212","16806","20190619"
"20190616","4호선","회현(남대문시장)","14007","14481","20190619"
"20190616","4호선","명동","32401","34796","20190619"
"20190616","4호선","충무로","14399","14486","20190619"
"20190616","4호선","동대문역사문화공원","16860","15458","20190619"
"20190616","4호선","동대문","12353","12283","20190619"
"20190616","4호선","혜화","31348","33113","20190619"
"20190616","4호선","한성대입구(삼선교)","9945","9998","20190619"
"20190616","4호선","성신여대입구(돈암)","15611","14978","20190619"
"20190616","4호선","길음","14073","13765","20190619"
"20190616","4호선","미아사거리","20439","19513","20190619"
"20190616","4호선","미아(서울사이버대학)","11102","10491","20190619"
"20190616","4호선","수유(강북구청)","25719","24694","20190619"
"20190616","4호선","쌍문","21071","18755","20190619"
"20190616","4호선","창동","19663","20762","20190619"
"20190616","4호선","노원","15571","16779","20190619"
"20190616","4호선","상계","12965","12115","20190619"
"20190616","4호선","당고개","9487","9167","20190619"
"20190616","3호선","오금","3641","3448","20190619"
"20190616","3호선","경찰병원","4108","4160","20190619"
"20190616","3호선","가락시장","5027","5141","20190619"
"20190616","3호선","수서","12117","12262","20190619"
"20190616","3호선","일원","4512","4935","20190619"
"20190616","3호선","대청","5077","4894","20190619"
"20190616","3호선","학여울","2277","2343","20190619"
"20190616","3호선","대치","7121","6450","20190619"
"20190616","3호선","도곡","2534","2680","20190619"
"20190616","3호선","매봉","4417","4292","20190619"
"20190616","3호선","양재(서초구청)","18833","21051","20190619"
"20190616","3호선","남부터미널(예술의전당)","21650","23042","20190619"
"20190616","3호선","교대(법원.검찰청)","5761","3560","20190619"
"20190616","3호선","고속터미널","56456","54024","20190619"
"20190616","3호선","잠원","3444","3432","20190619"
"20190616","3호선","신사","18210","18644","20190619"
"20190616","3호선","압구정","17958","18500","20190619"
"20190616","3호선","옥수","6450","6738","20190619"
"20190616","3호선","금호","5531","5190","20190619"
"20190616","3호선","약수","8742","8499","20190619"
"20190616","3호선","동대입구","7240","8112","20190619"
"20190616","3호선","충무로","1","0","20190619"
"20190616","3호선","을지로3가","4618","4625","20190619"
"20190616","3호선","종로3가","4995","7334","20190619"
"20190616","3호선","안국","13824","15036","20190619"
"20190616","3호선","경복궁(정부서울청사)","15827","16627","20190619"
"20190616","3호선","독립문","6225","6486","20190619"
"20190616","3호선","무악재","2407","2511","20190619"
"20190616","3호선","홍제","11981","11565","20190619"
"20190616","3호선","녹번","8138","7150","20190619"
"20190616","3호선","불광","12825","14852","20190619"
"20190616","3호선","연신내","28382","26733","20190619"
"20190616","3호선","구파발","15075","15347","20190619"
"20190616","3호선","지축","916","913","20190619"
"20190616","2호선","용두(동대문구청)","1461","1516","20190619"
"20190616","2호선","신정네거리","6077","6152","20190619"
"20190616","2호선","양천구청","4002","4199","20190619"
"20190616","2호선","도림천","568","532","20190619"
"20190616","2호선","신설동","4325","3887","20190619"
"20190616","2호선","신답","937","992","20190619"
"20190616","2호선","용답","1925","2023","20190619"
"20190616","2호선","충정로(경기대입구)","5290","5384","20190619"
"20190616","2호선","아현","6602","6488","20190619"
"20190616","2호선","이대","11899","12779","20190619"
"20190616","2호선","신촌","32599","31470","20190619"
"20190616","2호선","홍대입구","70499","68327","20190619"
"20190616","2호선","합정","24558","25190","20190619"
"20190616","2호선","당산","12587","13425","20190619"
"20190616","2호선","영등포구청","9458","9528","20190619"
"20190616","2호선","문래","8982","9321","20190619"
"20190616","2호선","신도림","39738","40427","20190619"
"20190616","2호선","대림(구로구청)","24526","24550","20190619"
"20190616","2호선","구로디지털단지","34240","34122","20190619"
"20190616","2호선","신대방","20366","19340","20190619"
"20190616","2호선","신림","48670","47467","20190619"
"20190616","2호선","봉천","15275","14867","20190619"
"20190616","2호선","서울대입구(관악구청)","33520","33799","20190619"
"20190616","2호선","낙성대","18687","19082","20190619"
"20190616","2호선","사당","28853","31757","20190619"
"20190616","2호선","방배","9125","9426","20190619"
"20190616","2호선","서초","15942","15368","20190619"
"20190616","2호선","교대(법원.검찰청)","15169","16304","20190619"
"20190616","2호선","강남","50934","48777","20190619"
"20190616","2호선","역삼","13935","14473","20190619"
"20190616","2호선","선릉","16795","14578","20190619"
"20190616","2호선","삼성(무역센터)","30446","30635","20190619"
"20190616","2호선","종합운동장","15180","16132","20190619"
"20190616","2호선","잠실새내","15120","15159","20190619"
"20190616","2호선","잠실(송파구청)","60393","55788","20190619"
"20190616","2호선","잠실나루","8937","8895","20190619"
"20190616","2호선","강변(동서울터미널)","35039","37080","20190619"
"20190616","2호선","구의(광진구청)","13889","13686","20190619"
"20190616","2호선","건대입구","33664","35366","20190619"
"20190616","2호선","성수","11596","12441","20190619"
"20190616","2호선","뚝섬","12805","12886","20190619"
"20190616","2호선","한양대","4719","5635","20190619"
"20190616","2호선","왕십리(성동구청)","12537","10655","20190619"
"20190616","2호선","상왕십리","8157","7796","20190619"
"20190616","2호선","신당","10090","10825","20190619"
"20190616","2호선","동대문역사문화공원","15188","18579","20190619"
"20190616","2호선","을지로4가","4616","4374","20190619"
"20190616","2호선","을지로3가","11434","11220","20190619"
"20190616","2호선","을지로입구","29199","28204","20190619"
"20190616","2호선","시청","9627","8087","20190619"
"20190616","1호선","동묘앞","14279","14772","20190619"
"20190616","1호선","청량리(서울시립대입구)","19147","19935","20190619"
"20190616","1호선","제기동","13614","14223","20190619"
"20190616","1호선","신설동","9875","9800","20190619"
"20190616","1호선","동대문","13597","15906","20190619"
"20190616","1호선","종로5가","12496","12487","20190619"
"20190616","1호선","종로3가","21970","19608","20190619"
"20190616","1호선","종각","19713","17487","20190619"
"20190616","1호선","시청","12036","11702","20190619"
"20190616","1호선","서울역","40627","37091","20190619"
"20190615","중앙선","지평","37","71","20190618"
"20190615","중앙선","용문","5158","5619","20190618"
"20190615","중앙선","원덕","600","616","20190618"
"20190615","중앙선","양평","3875","4087","20190618"
"20190615","중앙선","오빈","411","383","20190618"
"20190615","중앙선","아신","903","843","20190618"
"20190615","중앙선","국수","914","872","20190618"
"20190615","중앙선","신원","293","190","20190618"
"20190615","중앙선","양수","2981","3002","20190618"
"20190615","중앙선","운길산","1874","1829","20190618"
"20190615","중앙선","팔당","1721","1776","20190618"
"20190615","중앙선","도심","2412","2160","20190618"
"20190615","중앙선","덕소","6224","6088","20190618"
"20190615","중앙선","양정","863","731","20190618"
"20190615","중앙선","도농","8553","7663","20190618"
"20190615","중앙선","구리","13810","14071","20190618"
"20190615","중앙선","양원","1580","1670","20190618"
"20190615","중앙선","망우","8681","8400","20190618"
"20190615","중앙선","상봉(시외버스터미널)","6165","6009","20190618"
"20190615","중앙선","중랑","5579","5249","20190618"
"20190615","중앙선","회기","26985","25524","20190618"
"20190615","장항선","신창(순천향대)","1955","1627","20190618"
"20190615","장항선","온양온천","5842","5691","20190618"
"20190615","장항선","배방","1242","1186","20190618"
"20190615","장항선","아산","3592","3600","20190618"
"20190615","장항선","쌍용(나사렛대)","2354","2027","20190618"
"20190615","장항선","봉명","1188","1062","20190618"
"20190615","일산선","대화","13501","11464","20190618"
"20190615","일산선","주엽","8953","8654","20190618"
"20190615","일산선","정발산","9054","9838","20190618"
"20190615","일산선","마두","6925","6995","20190618"
"20190615","일산선","백석","10459","10716","20190618"
"20190615","일산선","대곡","1754","1552","20190618"
"20190615","일산선","화정","17999","18325","20190618"
"20190615","일산선","원당","10992","10206","20190618"
"20190615","일산선","삼송","15239","14215","20190618"
"20190615","일산선","원흥","7355","6459","20190618"
"20190615","우이신설선","신설동","1523","1500","20190618"
"20190615","우이신설선","보문","1429","1432","20190618"
"20190615","우이신설선","성신여대입구(돈암)","3519","3999","20190618"
"20190615","우이신설선","정릉","4120","3431","20190618"
"20190615","우이신설선","북한산보국문","5604","4840","20190618"
"20190615","우이신설선","솔샘","4635","3870","20190618"
"20190615","우이신설선","삼양사거리","2234","2204","20190618"
"20190615","우이신설선","삼양","1828","1872","20190618"
"20190615","우이신설선","화계","2889","2624","20190618"
"20190615","우이신설선","가오리","3605","3375","20190618"
"20190615","우이신설선","4.19민주묘지","2742","2318","20190618"
"20190615","우이신설선","솔밭공원","2207","2034","20190618"
"20190615","우이신설선","북한산우이","3727","3868","20190618"
"20190615","안산선","수리산","3792","3263","20190618"
