	patent_id	grant_citation_id
5406	5716166	4411556
5407	5716166	4109480
5408	5716166	4273473
5409	5716166	4516882
5410	5716166	4098211
5411	5716166	4363474
5412	5716166	4311412
5413	5716166	4782961
5414	5716166	4571123
5415	5716166	4338046
5416	5716166	4607586
5417	5716166	5324141
5418	5716166	3995437
5419	5716166	3564858
5420	5628586	3958840
5421	5628586	5160219
5422	5628586	4105266
5423	5628586	4883387
5424	5628586	3068552
5425	5628586	2953161
5426	5628586	2781052
5427	5628586	2724588
5428	5628586	4324194
5429	5628586	4968010
5430	5628586	4043545
5431	5628586	2836413
5432	5628586	4662786
5433	5628586	4883388
5434	5628586	3556554
5435	5628586	4886397
5436	5628586	5482406
5437	5628586	3788073
5438	5628586	4892444
5439	5628586	4379657
5440	5628586	3537696
5441	5628586	Re30262
5442	5628586	4640487
5443	5628586	4449854
5444	5628586	5299790
5445	5628586	2068279
5446	5628586	4617998
5447	5628586	4489962
5448	5628586	3788074
5449	5628586	2727534
5450	5628586	4759662
5451	5622452	4255069
5452	5622452	2966336
5453	5622452	4662787
5454	5622452	4269543
5455	5622452	4479401
5456	5622452	4589799
5457	5622452	5139366
5458	5620280	5441362
5459	5620280	3614866
5460	5620280	4633639
5461	5620280	5190403
5462	5620280	4594023
5463	5620280	4347017
5464	5620280	2909037
5465	5620280	D277609
5466	5620280	5122015
5467	5620280	3759043
5468	5620280	4594206
5469	5620280	3456446
5470	5620280	3176468
5471	5620280	D300863
5472	5556230	3132447
5473	5556230	4341489
5474	5556230	4172680
5475	5556230	3897164
5476	5556230	4594023
5477	5556230	5087150
5478	5556230	3375667
5479	5556230	3822499
5480	5556230	5221157
5481	5503503	4094156
5482	5441362	3456446
5483	5441362	4633639
5484	5441362	D277609
5485	5441362	3636713
5486	5441362	D300863
5487	5441362	4594023
5488	5441362	2909037
5489	5441362	3176468
5490	5441362	4594206
5491	5441362	4347017
5492	5441362	5122015
5493	5441362	3759043
5494	5441362	5190403
5495	5441362	3614866
5496	5433554	4437431
5497	5433554	3962876
5498	5433554	3232060
5499	5433554	4260286
5500	5433554	5161913
5501	5433554	4629361
5502	5433554	5139364
5503	5433554	3096600
5504	5433554	4740105
5505	5380131	4527928
5506	5380131	4918883
5507	5380131	4244156
5508	5380131	4019301
5509	5380131	4283161
5510	5380131	2897553
5511	5380131	3996757
5512	5380131	3370998
5513	5380131	4445806
5514	5380131	3719049
5515	5380131	4439071
5516	5380131	2470149
5517	5380131	4614461
5518	5380131	2200469
5519	5380131	4629366
5520	5380131	4743142
5521	5380131	5087154
5522	5380131	4634314
5523	5380131	4619557
5524	5366324	4883387
5525	5366324	3831922
5526	5366324	4105266
5527	5366324	4198037
5528	5366324	3677535
5529	5366324	3556554
5530	5366324	3830483
5531	5366324	3997151
5532	5366324	4617998
5533	5366324	4756512
5534	5366324	3606295
5535	5366324	4449854
5536	5366324	3480268
5537	5366324	4489962
5538	5366324	4892444
5539	5366324	2724588
5540	5366324	3537696
5541	5366324	3547426
5542	5366324	3434708
5543	5366324	2702703
5544	5366324	4140304
5545	5366324	3489402
5546	5366324	2598762
5547	5366324	2836413
5548	5366324	3575403
5549	5366324	4968010
5550	5366324	Re30262
5551	5366324	4997171
5552	5366324	2559743
5553	5366324	2553636
5554	5366324	4379657
5555	5354151	4402632
5556	5354151	4673313
5557	5354151	3664388
5558	5354151	5069580
5559	5354151	3455114
5560	5354151	3677310
5561	5354151	4279543
5562	5354151	4391332
5563	5354151	4907912
5564	5288172	3995439
5565	5288172	4117689
5566	5288172	3638439
5567	5288172	4516880
5568	5288172	3926003
5569	5288172	4389139
5570	5288172	4488836
5571	5288172	4114390
5572	5288172	4877355
5573	5288172	3657829
5574	5288172	4087981
5575	5288172	4274760
5576	5288172	4615645
5577	5288172	2852868
5578	5288172	4812079
5579	5224794	3415061
5580	5224794	4129006
5581	5224794	4541752
5582	5224794	4588325
5583	5224794	421631
5584	5224794	1577885
5585	5224794	411704
5586	5224794	2055150
5587	5224794	315384
5588	5224794	1578138
5589	5205090	1334599
5590	5205090	497959
5591	5205090	1689107
5592	5205090	57461
5593	5178489	4139319
5594	5178489	4186913
5595	5178489	3487645
5596	5178489	3934540
5597	5178489	5011327
5598	5178489	4080793
5599	5178489	4900188
5600	5178489	4997309
5601	5178489	3764446
5602	5178489	4142821
5603	5178489	4022434
5604	5178489	4196694
5605	5174681	4541752
5606	5174681	3469403
5607	5174681	3415061
5608	5174681	315384
5609	5174681	421631
5610	5174681	2191924
5611	5174681	4588325
5612	5174681	4129006
5613	5174681	2097342
5614	5174681	2055150
5615	5174681	1577885
5616	5174681	411704
5617	5174681	1578138
5618	5160215	4664552
5619	5160215	4372705
5620	5160215	4572705
5621	5160215	4436447
5622	5160215	3252287
5623	5160215	3344609
5624	5160215	4694629
5625	5160215	1412504
5626	5160215	4629358
5627	5160219	3498472
5628	5160219	4617998
5629	5160219	4004532
5630	5160219	4449854
5631	5160219	4883387
5632	5160219	3788073
5633	5160219	3508409
5634	5160219	4759662
5635	5160219	4883388
5636	5160219	4729694
5637	5160219	4662786
5638	5160219	4364323
5639	5160219	4892444
5640	5160219	2492049
5641	5160219	4886397
5642	5160219	3788074
5643	5160219	4640487
5644	5154542	4964761
5645	5154542	5108231
5646	5154542	4619560
5647	5145287	2968931
5648	5145287	4674921
5649	5145287	3247673
5650	5145287	3999392
5651	5145287	1884686
5652	5145287	3822557
5653	5145287	972059
5654	5145287	4690588
5655	5145287	1422821
5656	5145287	4494892
5657	5145287	4863315
5658	5145287	4480945
5659	5145287	1679800
5660	5145287	2090728
5661	5125765	4856933
5662	5125765	4840516
5663	5125765	4801220
5664	5125765	4190384
5665	5125765	4175888
5666	5125765	905596
5667	5125765	4013379
5668	5125765	4231680
5669	5125765	4666334
5670	5125765	4917543
5671	5125765	3890790
5672	5125765	4666334
5673	5125765	3990247
5674	5125765	2960797
5675	5125765	3820343
5676	5125765	4073145
5677	5125765	3802205
5678	5095840	3235244
5679	5095840	4679517
5680	5095840	3798916
5681	5095840	4436274
5682	5095840	3975491
5683	5095840	3610192
5684	5095840	3843476
5685	5095840	4482592
5686	5095840	2890880
5687	5095840	287156
5688	5095840	3863589
5689	5095840	3554527
5690	5095840	4596734
5691	5095840	3014710
5692	5095840	2027800
5693	5087150	4186540
5694	5087150	4856935
5695	5087150	4175888
5696	5087150	4479740
5697	5087150	2881613
5698	5087150	2191924
5699	5087150	2833532
5700	5087154	4283161
5701	5087154	4019301
5702	5087154	4743142
5703	5087154	4634314
5704	5087154	3719049
5705	5087154	4629366
5706	5087154	3996757
5707	5087154	4527928
5708	5087154	3370998
5709	5087154	4619557
5710	5087154	4614461
5711	5087154	2200469
5712	5087154	4918883
5713	5011328	421631
5714	5011328	4129006
5715	5011328	411704
5716	5011328	2055150
5717	5011328	315384
5718	5011328	3415061
5719	4968184	4772158
5720	4968184	4052861
5721	4968184	4041718
5722	4968184	4063427
5723	4968184	3919850
5724	4968184	4337010
5725	4968184	4171923
5726	4968184	3468132
5727	4968184	4047391
5728	4968184	2500531
5729	4968184	3533241
5730	4968184	4181454
5731	4968184	3702537
5732	4968184	4220422
5733	4968184	3570259
5734	4968184	3635275
5735	4968184	2495955
5736	4968184	4140426
5737	4968184	3967456
5738	4968184	2435466
5739	4958465	4837989
5740	4934869	2873580
5741	4934869	4476936
5742	4934869	4354706
5743	4934869	2689139
5744	4934869	4740108
5745	4934869	1234041
5746	4934869	2909900
5747	4934869	2944403
5748	4934869	3068027
5749	4934869	3437356
5750	4920907	3620119
5751	4920907	3721433
5752	4920907	3741598
5753	4920907	3383870
5754	4920907	D235986
5755	4920907	D215371
5756	4920907	3773008
5757	4920907	2903990
5758	4920907	D297627
5759	4920907	3837695
5760	4920907	3988997
5761	4920907	3593531
5762	4920907	3183875
5763	4920907	2027800
5764	4920907	3773007
5765	4920907	3828715
5766	4920907	3014710
5767	4920907	4296705
5768	4920907	3902748
5769	4920907	3292566
5770	4920907	3950953
5771	4919567	4102137
5772	4919567	3699686
5773	4919567	3786640
5774	4919567	1691848
5775	4919567	4449847
5776	4917543	1067489
5777	4917543	3822557
5778	4917543	1422821
5779	4917543	3247673
5780	4917543	1032109
5781	4917543	2698931
5782	4917543	972059
5783	4917543	1918886
5784	4917543	901241
5785	4917543	1947151
5786	4917543	3420065
5787	4917543	1371709
5788	4917543	4674921
5789	4917543	4407612
5790	4917543	3541798
5791	4917543	2099542
5792	4917543	4050254
5793	4917543	4099359
5794	4917543	4690588
5795	4902170	3468132
5796	4902170	4171923
5797	4902170	4181454
5798	4902170	4493592
5799	4902170	3702537
5800	4902170	4047391
5801	4902170	4009581
5802	4902170	4014174
5803	4902170	4310265
5804	4902170	4140426
5805	4902170	3533241
5806	4902170	4552486
5807	4902170	3570259
5808	4902170	Re28232
5809	4902170	4275974
5810	4902170	4311414
5811	4902170	3878687
5812	4902170	4063427
5813	4902170	4077224
5814	4902170	4052861
5815	4902170	4063421
5816	4858693	4291069
5817	4858693	4199625
5818	4858693	4074757
5819	4858693	4246124
5820	4858693	3882938
5821	4858693	4091868
5822	4858693	3897827
5823	4858693	3062783
5824	4858693	4366194
5825	4858693	4300634
5826	4858693	3749172
5827	4858693	3583486
5828	4858693	4743633
5829	4858693	3600308
5830	4858693	4269270
5831	4858693	2975126
5832	4858693	3396790
5833	4858693	4275789
5834	4858693	4110226
5835	4858693	4212747
5836	4856933	2677240
5837	4856933	1175962
5838	4856933	3845630
5839	4856933	3469403
5840	4856933	384173
5841	4856933	1811005
5842	4826356	4063421
5843	4826356	3466878
5844	4826356	3839872
5845	4826356	3601999
5846	4826356	4275974
5847	4826356	3838575
5848	4826356	4070869
5849	4826356	4240767
5850	4826356	4140426
5851	4826356	3564856
5852	4826356	4009581
5853	4826356	3121997
5854	4826356	3213629
5855	4826356	4171923
5856	4826356	3209544
5857	4826356	3811289
5858	4826356	4077224
5859	4826356	3429133
5860	4826356	4214843
5861	4826356	3315473
5862	4826356	3878687
5863	4776727	4618285
5864	4776727	4214843
5865	4776727	4682913
5866	4776727	4030434
5867	4740106	3717001
5868	4740106	4089767
5869	4740106	2496532
5870	4740106	4484839
5871	4690588	4407612
5872	4690588	2968931
5873	4690588	398080
5874	4690588	4041670
5875	4690588	3247673
5876	4690588	3822557
5877	4690588	1947151
5878	4690588	1084597
5879	4690588	2018920
5880	4690588	1332655
5881	4690588	3229468
5882	4690588	1371709
5883	4690588	3802204
5884	4690588	1902397
5885	4690588	4369004
5886	4690588	975665
5887	4690588	3008581
5888	4690588	4407611
5889	4690588	1965169
5890	4690588	3347048
5891	4690588	3739588
5892	4690588	1422821
5893	4690588	4099359
5894	4690588	3420065
5895	4690588	1896989
5896	4690588	627375
5897	4690588	4480945
5898	4690588	3541798
5899	4690588	904030
5900	4690588	972059
5901	4690588	250635
5902	4690588	2318349
5903	4690588	3548603
5904	4683156	4152875
5905	4683156	4184788
5906	4683156	4405257
5907	4674921	4041670
5908	4674921	3347048
5909	4674921	1084597
5910	4674921	3420065
5911	4674921	1902397
5912	4674921	1896989
5913	4674921	904030
5914	4674921	3739588
5915	4674921	4407612
5916	4674921	398080
5917	4674921	3008581
5918	4674921	3541798
5919	4674921	2968931
5920	4674921	972059
5921	4674921	4407611
5922	4674921	3229468
5923	4674921	1965169
5924	4674921	2018920
5925	4674921	3247673
5926	4674921	4099359
5927	4674921	4369004
5928	4674921	3548603
5929	4674921	1422821
5930	4674921	1371709
5931	4674921	975665
5932	4674921	4480945
5933	4674921	1332655
5934	4674921	2318349
5935	4674921	627375
5936	4674921	250635
5937	4666334	1900205
5938	4666334	810630
5939	4666334	919788
5940	4666334	4521131
5941	4666334	4152382
5942	4666334	4287141
5943	4666334	4067166
5944	4666334	3953979
5945	4666334	837962
5946	4666334	1175962
5947	4666334	4362432
5948	4666334	4407608
5949	4666334	1610341
5950	4666334	1620514
5951	4666334	3538710
5952	4666334	2420228
5953	4666334	3415061
5954	4666334	3490239
5955	4666334	1993291
5956	4666334	4000622
5957	4662791	2737301
5958	4662791	4005672
5959	4662791	4109474
5960	4662791	3991582
5961	4662791	3863589
5962	4662791	4311412
5963	4662791	4084801
5964	4662791	4273473
5965	4662791	4043545
5966	4662791	4098211
5967	4662791	3995437
5968	4661020	4220422
5969	4661020	1584284
5970	4661020	4230424
5971	4661020	4178112
5972	4661020	4470726
5973	4661020	4367983
5974	4661020	3533241
5975	4661020	3286758
5976	4661020	4576522
5977	4619560	4379659
5978	4619560	2880470
5979	4619560	3953979
5980	4619560	4074538
5981	4619560	3269125
5982	4604001	4482274
5983	4604001	3353364
5984	4604001	3472032
5985	4604001	4010798
5986	4604001	3988898
5987	4604001	3556218
5988	4604001	3837309
5989	4604001	3391734
5990	4604001	3982401
5991	4604001	4425056
5992	4604001	3540396
5993	4604001	4378848
5994	4604001	4479401
5995	4604001	4395160
5996	4604001	2953904
5997	4600338	3753303
5998	4600338	1461240
5999	4600338	3842521
6000	4600338	3565491
6001	4600338	1180664
6002	4600338	4147450
6003	4600338	3909960
6004	4600338	4189253
6005	4600338	3638432
6006	4572705	4090337
6007	4572705	3962758
6008	4572705	4142821
6009	4572705	4002034
6010	4572705	647322
6011	4572705	1905176
6012	4572705	3797076
6013	4572705	4181450
6014	4552486	3533241
6015	4552486	3601999
6016	4552486	3592012
6017	4552486	Re28232
6018	4552486	3702537
6019	4552486	4052861
6020	4552486	4310265
6021	4552486	3564856
6022	4552486	3468132
6023	4552486	4245928
6024	4552486	4140426
6025	4552486	3878687
6026	4552486	4120166
6027	4552486	4063427
6028	4552486	4171923
6029	4552486	4275974
6030	4552486	3838575
6031	4552486	3457728
6032	4552486	3209544
6033	4552486	4009581
6034	4552486	2953904
6035	4552486	4422805
6036	4552486	3839872
6037	4552486	3919850
6038	4552486	3967456
6039	4552486	4311414
6040	4552486	3315473
6041	4552486	4041718
6042	4552486	4372704
6043	4552486	4279546
6044	4552486	4024723
6045	4552486	3570259
6046	4552486	4047391
6047	4552486	4412759
6048	4552486	2653451
6049	4552486	4014174
6050	4552486	3347053
6051	4552486	4063421
6052	4552486	4070869
6053	4552486	4181454
6054	4552486	2927435
6055	4552486	4077224
6056	4552486	4184790
6057	4549580	4215951
6058	4549580	3577737
6059	4549580	4262702
6060	4549580	4432419
6061	4549580	4160612
6062	4549580	4286629
6063	4549580	4178967
6064	4549580	4292004
6065	4549580	4142371
6066	4549580	4249576
6067	4549580	4421139
6068	4549580	4184515
6069	4549580	4412559
6070	4549580	3434293
6071	4549580	4421138
6072	4511288	3754403
6073	4511288	2528089
6074	4511288	3793840
6075	4511288	4011826
6076	4511288	3708146
6077	4511288	3952527
6078	4511288	4002038
6079	4511288	3289366
6080	4511288	3465996
6081	4511288	4425055
6082	4511288	4114388
6083	4511288	2308793
6084	4511288	2892314
6085	4511288	3784357
6086	4511288	2746283
6087	4511288	4202647
6088	4511288	4132043
6089	4511288	3708987
6090	4511288	3726950
6091	4511288	3209544
6092	4511288	875699
6093	4511288	Re30823
6094	4511288	4155671
6095	4511288	3972199
6096	4511288	4037424
6097	4511288	4422804
6098	4511288	3833035
6099	4511288	4314776
6100	4511288	3698198
6101	4498805	3490239
6102	4498805	3538710
6103	4498805	4407608
6104	4498805	2080045
6105	4498805	3913333
6106	4493591	2909900
6107	4493591	2946566
6108	4493591	4193714
6109	4493591	3433024
6110	4493591	4007598
6111	4493591	3392534
6112	4493591	3367119
6113	4437791	2898090
6114	4437791	4228857
6115	4437791	1834838
6116	4437791	2107407
6117	4437791	4059872
6118	4422803	3974789
6119	4422803	3913335
6120	4422803	4106301
6121	4422803	4188157
6122	4422803	3833035
6123	4422803	4155671
6124	4294564	4027493
6125	4294564	1872212
6126	4294564	4127004
6127	4294564	1643733
6128	4294564	1404921
6129	4294564	2689460
6130	4294564	3293867
6131	4294564	2827268
6132	4294564	4069680
6133	4273068	4114556
6134	4273068	4116009
6135	4273068	3440671
6136	4273068	3050140
6137	4273068	2827268
6138	4273068	3729941
6139	4273068	4039025
6140	4273068	3605668
6141	4273068	Re26290
6142	4273068	3241864
6143	4234269	3656307
6144	4234269	4086865
6145	4234269	2827268
6146	4234269	4069680
6147	4234269	1872212
6148	4234269	1643733
6149	4234269	4094159
6150	4234269	3758083
6151	4234269	4116009
6152	4234269	3540222
6153	4231312	3802007
6154	4231312	3677302
6155	4231312	3811477
6156	4231312	2827268
6157	4231312	4116009
6158	4231312	3849997
6159	4146346	109899
6160	4146346	1089232
6161	4146346	3756032
6162	4146346	594733
6163	4146346	3733830
6164	4102144	3807179
6165	4102144	3093360
6166	4102144	3831385
6167	4102144	3779019
6168	4084801	3991582
6169	4084801	3464214
6170	4084801	2322844
6171	4084801	3876244
6172	4084801	2655005
6173	4084801	3933111
6174	4084801	3798916
6175	4084801	3564858
6176	4084801	3864922
6177	4084801	4005672
6178	4084801	3995437
6179	4073145	3894397
6180	4073145	RE19786
6181	4064700	2014116
6182	4064700	1146229
6183	4064700	3783626
6184	4023374	3553970
6185	4023374	2897553
6186	4023374	3410097
6187	4023374	2189028
6188	4023374	3369568
6189	4023374	3631789
6190	4023374	3321924
6191	4023374	724573
6192	4005672	3564858
6193	4005672	3145685
6194	4005672	3873076
6195	4005672	2892315
6196	4005672	3718326
6197	3958647	3892279
6198	3958647	3721095
6199	3958647	3788402
6200	3958647	3817335
6201	3958647	3646598
6202	8568129	5634344
6203	8568129	6352236
6204	8568129	3885900
6205	8568129	6387307
6206	8568129	3277551
6207	8568129	4131670
6208	8568129	1905975
6209	8568129	7687005
6210	8568129	3655318
6211	8568129	6998075
6212	8568129	4936763
6213	8568129	2948043
6214	8568129	7635261
6215	8568129	3942923
6216	8568129	3833331
6217	8568129	2839810
6218	8568129	5934343
6219	8568129	4019848
6220	8568129	7470121
6221	8568129	2652613
6222	8568129	2821005
6223	8568129	3213511
6224	8568129	4272230
6225	8568129	3397435
6226	8568129	3879156
6227	8568129	6213754
6228	8568129	8002536
6229	8568129	5503546
6230	8568129	4035124
6231	8568129	4260352
6232	8523554	6932935
6233	8523554	6375874
6234	8523554	5902537
6235	8523554	2161190
6236	8523554	6175422
6237	8469628	7914227
6238	8469628	3839768
6239	8469628	694455
6240	8469628	5609680
6241	8469628	7163352
6242	8469628	3544417
6243	8469628	2274108
6244	8469628	5611125
6245	8469628	5588775
6246	8469628	3920347
6247	8469628	4726707
6248	8469628	5511345
6249	8469628	469501
6250	8469628	5624615
6251	8469628	5383311
6252	8469628	5829215
6253	8469628	2109287
6254	8469628	5378078
6255	8469628	5632571
6256	8469628	4662777
6257	8469628	5529431
6258	8469628	7748926
6259	8469628	5614009
6260	8469628	4973191
6261	8469628	6267531
6262	8469628	5123776
6263	8469628	3974599
6264	8469628	5486066
6265	8469628	2211513
6266	8469628	5312202
6267	8469628	6739797
6268	8464482	4953332
6269	8464482	6185888
6270	8464482	1723216
6271	8464482	6244009
6272	8464482	7546712
6273	8464482	6088987
6274	8464482	5007218
6275	8464482	6685399
6276	8464482	6758020
6277	8464482	5398477
6278	8464482	4726567
6279	8464482	6742211
6280	8464482	7305803
6281	8464482	6571521
6282	8464482	8225578
6283	8464482	7302778
6284	8464482	5787675
6285	8464482	1647925
6286	8464482	6015138
6287	8464482	6178714
6288	8464482	4735527
6289	8464482	2374624
6290	8464482	5934035
6291	8464482	3545214
6292	8464482	7387472
6293	8464482	6098357
6294	8464482	5379563
6295	8464482	4297816
6296	8464482	1020645
6297	8464482	4757656
6298	8464482	2664739
6299	8464482	8341788
6300	8464482	6745529
6301	8464482	4239419
6302	8464482	3899891
6303	8464482	4627769
6304	8464482	1746672
6305	8464482	222211
6306	8464482	1907170
6307	8464482	4918891
6308	8464482	762496
6309	8464482	7641178
6310	8425145	4763806
6311	8425145	6840549
6312	8425145	5265981
6313	8425145	4706718
6314	8425145	5101868
6315	8425145	7171994
6316	8425145	4793387
6317	8425145	5870871
6318	8425145	7121766
6319	8425145	6527476
6320	8425145	5415499
6321	8425145	4520852
6322	8425145	6113820
6323	8425145	5967567
6324	8425145	5114271
6325	8425145	3621623
6326	8425145	4579155
6327	8425145	5222832
6328	8425145	5058633
6329	8425145	4896705
6330	8425145	7670086
6331	8425145	7955026
6332	8425145	5490744
6333	8414748	4925643
6334	8414748	5380445
6335	8414748	5707508
6336	8414748	5516972
6337	8414748	5952542
6338	8414748	5911868
6339	8414748	4874485
6340	8414748	5810995
6341	8414748	5968337
6342	8414748	5855763
6343	8414748	5756874
6344	8414748	5261336
6345	8414748	4013552
6346	8414748	5919350
6347	8414748	5047224
6348	8414748	6402932
6349	8414748	4069371
6350	8414748	4752364
6351	8414748	4967673
6352	8414748	4749519
6353	8398334	5407575
6354	8398334	6739801
6355	8398334	5197821
6356	8398334	6854927
6357	8398334	5470467
6358	8398334	5372455
6359	8398334	5066164
6360	8398334	5328296
6361	8398334	5533832
6362	8398334	4373834
6363	8398334	3321923
6364	8398334	4627766
6365	8398334	4626132
6366	8398334	5244365
6367	8398334	7326354
6368	8398334	4283159
6369	8398334	3839870
6370	8398334	4089178
6371	8398334	3608316
6372	8302463	4862733
6373	8302463	4805453
6374	8302463	5756880
6375	8302463	4386525
6376	8302463	4852054
6377	8302463	4547286
6378	8262971	3775842
6379	8262971	5838220
6380	8262971	3445113
6381	8262971	3365417
6382	8262971	5657972
6383	8262971	4041122
6384	8262971	5288447
6385	8256988	4850190
6386	8256988	310551
6387	8256988	4175887
6388	8256988	5622449
6389	8256988	5879105
6390	8256988	5108222
6391	8256988	5971658
6392	8256988	3355894
6393	8256988	4341489
6394	8256988	5380124
6395	8256988	4227829
6396	8256988	4174185
6397	8256988	6416253
6398	8256988	6669403
6399	8256988	2388171
6400	8256988	4074497
6401	8256988	4027486
6402	8256988	4130994
6403	8256988	3846990
6404	8218852	6174392
6405	8218852	7197177
6406	8218852	5974168
6407	8218852	5676979
6408	8218852	5317387
6409	8137537	3951853
6410	8137537	4014736
6411	8137537	5190666
6412	8123434	4875803
6413	8123434	3347048
6414	8123434	5490363
6415	8123434	3466986
6416	8123434	5429451
6417	8123434	6431792
6418	8123434	5020938
6419	8123434	5921710
6420	8123434	5556228
6421	8123434	7160052
6422	8123434	6276870
6423	8123434	7037037
6424	8123434	6955500
6425	8123434	6866446
6426	8123434	4465398
6427	8123434	6508607
6428	8123434	415576
6429	8070390	4306821
6430	8070390	6773206
6431	8070390	6561736
6432	8070390	4713129
6433	8070390	4439070
6434	8070390	4347019
6435	8070390	3690110
6436	8070390	4019301
6437	8070390	4068483
6438	8070390	3939665
6439	8070390	2874548
6440	8070390	5573354
6441	8070390	3890795
6442	8070390	3736759
6443	8070390	4252471
6444	8070390	4116013
6445	8070390	3728864
6446	8070390	3934422
6447	8070390	4058985
6448	8070390	4708527
6449	8070390	5435667
6450	8070390	4721418
6451	8070390	3170299
6452	8070390	5813800
6453	8070395	6436518
6454	8070395	6617025
6455	8070395	5733490
6456	8070395	6451428
6457	8070395	7285255
6458	8070395	5723159
6459	8070395	6152653
6460	8070395	6766817
6461	8070395	6103376
6462	8070395	6509093
6463	8070395	2183253
6464	8070395	6465096
6465	8070395	6918404
6466	8070395	6550190
6467	8070395	6352664
6468	8070395	6495256
6469	8070395	3633328
6470	8070395	6309142
6471	8070395	6761957
6472	8070395	6426140
6473	8070395	4904113
6474	8070395	4269539
6475	8070395	1969267
6476	8070395	5268229
6477	8070395	6468653
6478	8070395	5056960
6479	8070395	7341400
6480	8070395	4983068
6481	8070395	5882453
6482	8070395	6497955
6483	8070395	6403217
6484	8070395	7244398
6485	8070395	6342299
6486	8070395	6492023
6487	8070395	7066586
6488	8070395	5611981
6489	8070395	5972505
6490	8070395	6387493
6491	8070395	5977429
6492	8070395	6610402
6493	8070395	4629364
6494	8070395	11979
6495	8070395	5980155
6496	8070395	5855798
6497	8070395	5200248
6498	8070395	4749306
6499	8070395	3765783
6500	8070395	5662983
6501	8070395	6505996
6502	8070395	7874767
6503	8070960	7188744
6504	8070960	3959138
6505	8070960	7410576
6506	8070960	7025318
6507	8070960	5336408
6508	8070960	3931015
6509	8070960	6305876
6510	8070960	5660055
6511	8070960	6968946
6512	8070960	5788449
6513	8070960	5595654
6514	8070960	6401983
6515	8070960	6258268
6516	8070960	4603432
6517	8070960	5423611
6518	8070960	4303519
6519	8070960	4131546
6520	8070960	3419151
6521	8070960	3984320
6522	8070960	5695651
6523	8070960	3796316
6524	8070960	7045068
6525	8070960	3960733
6526	8070960	6869539
6527	8070960	5851391
6528	8070960	5804069
6529	8070960	7819269
6530	8070960	4518507
6531	8070960	6076702
6532	8070960	4337695
6533	8070960	5636457
6534	8070960	3964636
6535	8070960	6305845
6536	8070960	6902061
6537	8070960	5707535
6538	8070960	824566
6539	8070960	4306669
6540	8070960	4189386
6541	8070960	4929353
6542	8070960	6135293
6543	8070960	5558779
6544	8070960	970398
6545	8070960	5961827
6546	8070960	4906369
6547	8070960	6281001
6548	8070960	5776567
6549	8070960	5858226
6550	8070960	775716
6551	8070960	3191810
6552	8070960	7383766
6553	8070960	4817824
6554	8070960	6110388
6555	8070960	4839047
6556	8070960	6685843
6557	8070960	4604203
6558	8070960	4946478
6559	8070960	5202020
6560	8070960	5975642
6561	8070960	6797164
6562	8070960	3295689
6563	8070960	5045186
6564	8070960	5110005
6565	8070960	3910173
6566	8070960	2865511
6567	8070960	6186360
6568	8070960	598391
6569	8070960	5699730
6570	8070960	6149803
6571	8070960	4426020
6572	8070960	4307764
6573	8070960	5024346
6574	8070960	6911145
6575	8070960	5944993
6576	8070960	6063296
6577	8070960	6004461
6578	8070960	5692868
6579	8070960	2858051
6580	8070960	5681460
6581	8070960	5947333
6582	8070960	6878266
6583	8070960	3419
6584	8070960	5589081
6585	8070960	3825119
6586	7987769	6644512
6587	7987769	6575308
6588	7987769	6207046
6589	7987769	5944990
6590	7987769	6094524
6591	7987769	4079440
6592	7987769	5971220
6593	7987769	7470364
6594	7987769	5188727
6595	7987769	6516141
6596	7987769	5782380
6597	7987769	6112819
6598	7987769	5028809
6599	7987769	4245270
6600	7987769	3290906
6601	7987769	5889684
6602	7987769	6413114
6603	7987769	6332428
6604	7987769	6425425
6605	7987769	7645381
6606	7987769	4322291
6607	7987769	5833096
6608	7987769	6123837
6609	7955030	4721408
6610	7955030	6848866
6611	7955030	5605416
6612	7955030	6974540
6613	7955030	6505996
6614	7955030	6811708
6615	7955030	6547493
6616	7955030	3112262
6617	7955030	5733825
6618	7955030	5108224
6619	7955030	1618288
6620	7955030	6017166
6621	7955030	6497532
6622	7955030	5944443
6623	7955030	5338131
6624	7955030	6277473
6625	7955030	4279535
6626	7955030	6929425
6627	7955030	7736097
6628	7955030	6214216
6629	7955030	6709579
6630	7955030	5632888
6631	7955030	6109835
6632	7955030	5954451
6633	7955030	4605204
6634	7955030	6905289
6635	7955030	5257878
6636	7955030	6733209
6637	7955030	4854773
6638	7955030	6641335
6639	7955030	5575584
6640	7955030	6332737
6641	7955030	6551505
6642	7955030	5954952
6643	7955030	6422787
6644	7955030	3455112
6645	7955030	5961099
6646	7897047	6606823
6647	7897047	7125200
6648	7882794	3881439
6649	7882794	6772705
6650	7882794	4284110
6651	7882794	4658745
6652	7882794	5516235
6653	7882794	3376588
6654	7882794	4183316
6655	7882794	2975807
6656	7882794	3295489
6657	7882794	4358218
6658	7874767	5733490
6659	7874767	6492023
6660	7874767	2183253
6661	7874767	6495256
6662	7874767	6761957
6663	7874767	5980155
6664	7874767	6103376
6665	7874767	5977429
6666	7874767	6451428
6667	7874767	6610402
6668	7874767	6436518
6669	7874767	6426140
6670	7874767	5723159
6671	7874767	6505996
6672	7874767	5200248
6673	7874767	6152653
6674	7874767	5268229
6675	7874767	6352664
6676	7874767	6497955
6677	7874767	7066586
6678	7874767	5611981
6679	7874767	6465096
6680	7874767	1969267
