교육청명,교육지원청명,유치원명,설립유형,실내공기질 점검일자,실내공기질 점검결과,정기소독 의무대상시설여부,정기소독 점검일자,정기소독 점검결과,음용수종류(먹는샘물(생수)),음용수종류(정수기),음용수종류(상수도),음용수종류(지하수),지하수 사용시 수질 검사여부,지하수 사용시 검사일자,지하수 사용시 검사결과,미세먼지 검사일자,미세먼지 검사결과,조도관리 검사일자,조도관리 검사결과
경상북도교육청,포항교육지원청,포항양덕초등학교병설유치원,공립(병설),2018-10-23,적합,실시,2019-02-18,실시,,,O,,미실시,-,-,2018-07-11,적합,2018-07-11,적합
경상북도교육청,포항교육지원청,포항영흥초등학교병설유치원,공립(병설),2018-11-28,적합,실시,2019-02-26,실시,,O,O,,미실시,-,-,2018-11-28,적합,2018-11-28,적합
경상북도교육청,포항교육지원청,포항원동초등학교병설유치원,공립(병설),2018-11-29,적합,실시,2018-11-29,실시,O,,,,미실시,-,-,2018-11-29,적합,2018-11-29,적합
경상북도교육청,포항교육지원청,포항유치원,사립(사인),2018-04-18,적합,실시,2019-03-29,실시,,O,O,,미실시,-,-,2019-03-27,적합,-,미실시
경상북도교육청,포항교육지원청,포항이동유치원,사립(사인),2018-04-18,적합,실시,2019-02-28,실시,O,O,,,미실시,-,-,2019-04-01,적합,2018-09-07,적합
경상북도교육청,포항교육지원청,포항제일유치원,사립(법인),2019-03-04,적합,실시,2019-03-04,실시,O,O,,,미실시,-,-,2019-03-04,적합,2019-03-04,적합
경상북도교육청,포항교육지원청,포항제철유치원,사립(법인),2018-11-21,적합,실시,2019-04-05,실시,,O,O,,미실시,-,-,2018-11-21,적합,2018-11-21,적합
경상북도교육청,포항교육지원청,포항중앙초등학교병설유치원,공립(병설),2018-06-22,적합,미실시,2019-02-14,실시,,,O,,미실시,-,-,2018-06-22,적합,2018-06-22,적합
경상북도교육청,포항교육지원청,포항초등학교병설유치원,공립(병설),2018-09-17,적합,미실시,2019-02-25,실시,,,O,,미실시,-,-,2018-09-17,적합,2018-09-17,적합
경상북도교육청,포항교육지원청,포항항도초등학교병설유치원,공립(병설),2018-07-17,적합,미실시,2018-08-21,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
경상북도교육청,포항교육지원청,포항해맞이초등학교병설유치원,공립(병설),2019-02-28,적합,실시,2019-03-02,실시,,,O,,미실시,-,-,2019-02-28,적합,2019-02-28,적합
경상북도교육청,포항교육지원청,풀잎유치원,사립(사인),2018-08-16,적합,실시,2019-03-29,실시,O,O,,,미실시,-,-,2018-08-16,적합,2018-08-16,적합
경상북도교육청,포항교육지원청,하늘숲유치원,사립(사인),2018-12-19,적합,실시,2019-01-22,실시,,,,O,실시,2018-10-31,적합,2018-12-19,적합,-,미실시
경상북도교육청,포항교육지원청,하슬린유치원,사립(사인),2018-12-20,적합,실시,2019-03-25,실시,O,,,,미실시,-,-,2018-12-20,적합,2018-12-20,적합
경상북도교육청,포항교육지원청,학천초등학교병설유치원,공립(병설),2018-10-23,적합,실시,2019-02-18,실시,O,,,,미실시,-,-,2018-10-23,적합,2018-10-23,적합
경상북도교육청,포항교육지원청,항구초등학교병설유치원,공립(병설),2019-03-27,적합,미실시,2019-02-27,실시,O,O,,,미실시,-,-,2019-03-27,적합,2019-03-25,적합
경상북도교육청,포항교육지원청,해룡유치원,사립(사인),2018-12-19,적합,실시,2019-03-27,실시,,O,O,,미실시,-,-,2018-12-19,적합,2018-12-19,적합
경상북도교육청,포항교육지원청,해맑은유치원,사립(사인),2018-12-17,적합,실시,2019-03-24,실시,,O,O,,미실시,-,-,2018-12-17,적합,2018-12-17,적합
경상북도교육청,포항교육지원청,행복한유치원,사립(사인),2018-12-27,적합,실시,2019-03-27,실시,,O,O,,미실시,-,-,2018-12-27,적합,2018-12-27,적합
경상북도교육청,포항교육지원청,효성유치원,사립(사인),2019-03-11,적합,실시,2019-03-11,실시,,O,O,,미실시,-,-,2019-03-11,적합,2019-03-11,적합
경상북도교육청,포항교육지원청,효자초등학교병설유치원,공립(병설),2018-12-12,적합,미실시,2019-02-28,실시,,,O,,미실시,-,-,2019-03-06,적합,2018-12-12,적합
경상북도교육청,포항교육지원청,흥해서부초등학교병설유치원,공립(병설),2019-03-12,적합,실시,2019-03-12,실시,,O,O,,미실시,-,-,2019-03-12,적합,2018-11-16,적합
경상북도교육청,포항교육지원청,흥해초등학교병설유치원,공립(병설),2018-07-11,적합,미실시,2018-12-07,실시,,O,O,,미실시,-,-,2018-05-02,적합,2018-05-02,적합
광주광역시교육청,동부교육지원청,각화초등학교병설유치원,공립(병설),2018-06-21,적합,실시,2019-03-16,실시,,,O,,미실시,-,-,2018-06-21,적합,2018-06-21,적합
광주광역시교육청,동부교육지원청,건국유치원,공립(단설),-,미실시,실시,2019-03-15,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
광주광역시교육청,동부교육지원청,경신유치원,사립(법인),-,미실시,실시,2019-02-22,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
광주광역시교육청,동부교육지원청,광주계림초등학교병설유치원,공립(병설),2018-07-05,적합,미실시,2018-12-08,실시,,,O,,미실시,-,-,2018-07-05,적합,2018-07-05,적합
광주광역시교육청,동부교육지원청,광주남초등학교병설유치원,공립(병설),2018-06-15,적합,미실시,2019-03-16,실시,,,O,,미실시,-,-,2018-06-15,적합,2018-06-15,적합
광주광역시교육청,동부교육지원청,광주동산초등학교병설유치원,공립(병설),2018-06-20,적합,실시,2019-02-12,실시,,,O,,미실시,-,-,2018-06-20,적합,2018-06-20,적합
광주광역시교육청,동부교육지원청,광주동운초등학교병설유치원,공립(병설),2018-07-06,적합,실시,2019-03-22,실시,,O,O,,미실시,-,-,2018-07-06,적합,2018-07-06,적합
광주광역시교육청,동부교육지원청,광주동초등학교병설유치원,공립(병설),2018-06-21,적합,미실시,2019-03-18,실시,,O,O,,미실시,-,-,2019-03-26,적합,2018-06-21,적합
광주광역시교육청,동부교육지원청,광주문화초등학교병설유치원,공립(병설),2018-06-22,적합,미실시,2019-03-16,실시,,O,O,,미실시,-,-,2018-06-22,적합,2018-06-22,적합
광주광역시교육청,동부교육지원청,광주북초등학교병설유치원,공립(병설),2018-06-08,적합,실시,2019-02-20,실시,,O,O,,미실시,-,-,2018-06-08,적합,2018-06-08,적합
광주광역시교육청,동부교육지원청,광주산수초등학교병설유치원,공립(병설),2018-07-09,적합,실시,2019-03-19,실시,O,O,,,미실시,-,-,2018-07-09,적합,2018-07-09,적합
광주광역시교육청,동부교육지원청,광주서림초등학교병설유치원,공립(병설),2018-06-25,적합,실시,2019-03-13,실시,O,,,,미실시,-,-,2018-06-25,적합,2018-06-25,적합
광주광역시교육청,동부교육지원청,광주서산초등학교병설유치원,공립(병설),2018-06-12,적합,실시,2019-03-28,실시,,,O,,미실시,-,-,2018-06-12,적합,2018-06-12,적합
광주광역시교육청,동부교육지원청,광주서석초등학교병설유치원,공립(병설),2018-10-02,적합,미실시,2019-03-22,실시,O,,,,미실시,-,-,2018-10-02,적합,2019-03-27,적합
광주광역시교육청,동부교육지원청,광주수창초등학교병설유치원,공립(병설),2018-06-26,적합,실시,2019-01-04,실시,,,O,,미실시,-,-,2018-06-26,적합,2018-06-26,적합
광주광역시교육청,동부교육지원청,광주양산초등학교병설유치원,공립(병설),2018-05-31,적합,실시,2019-03-30,실시,,O,O,,미실시,-,-,2018-05-31,적합,2018-05-31,적합
광주광역시교육청,동부교육지원청,광주용봉초등학교병설유치원,공립(병설),2018-06-25,적합,실시,2019-03-29,실시,,,O,,미실시,-,-,2018-06-25,적합,2018-06-25,적합
광주광역시교육청,동부교육지원청,광주우산초등학교병설유치원,공립(병설),2018-07-03,적합,미실시,2019-03-15,실시,,,O,,미실시,-,-,2019-03-15,적합,2018-07-03,적합
광주광역시교육청,동부교육지원청,광주운암초등학교병설유치원,공립(병설),2018-07-03,적합,실시,2019-03-09,실시,,O,O,,미실시,-,-,2018-07-03,적합,2018-07-03,적합
광주광역시교육청,동부교육지원청,광주장원초등학교병설유치원,공립(병설),2018-06-19,적합,실시,2019-03-29,실시,,O,O,,미실시,-,-,2018-06-19,적합,2018-06-19,적합
광주광역시교육청,동부교육지원청,광주중앙초등학교병설유치원,공립(병설),2018-06-20,적합,미실시,2019-01-04,실시,,O,O,,미실시,-,-,2018-06-20,적합,2018-06-20,적합
광주광역시교육청,동부교육지원청,광주중흥초등학교병설유치원,공립(병설),2018-06-26,적합,미실시,2019-03-14,실시,,,O,,미실시,-,-,2018-06-26,적합,2018-06-26,적합
광주광역시교육청,동부교육지원청,광주지산초등학교병설유치원,공립(병설),2018-06-08,적합,실시,2019-03-09,실시,,,O,,미실시,-,-,2018-06-08,적합,2018-06-08,적합
광주광역시교육청,동부교육지원청,광주풍향초등학교병설유치원,공립(병설),2018-07-03,적합,미실시,2019-03-14,실시,,O,O,,미실시,-,-,2018-07-03,적합,2018-07-03,적합
광주광역시교육청,동부교육지원청,광주학운초등학교병설유치원,공립(병설),2018-06-15,적합,실시,2019-03-23,실시,O,O,O,O,실시,2019-03-12,적합,2018-06-15,적합,2018-06-15,적합
광주광역시교육청,동부교육지원청,광주효동초등학교병설유치원,공립(병설),2018-06-25,적합,실시,2019-03-22,실시,O,,,,미실시,-,-,2019-04-01,적합,2018-06-25,적합
광주광역시교육청,동부교육지원청,금정유치원,사립(사인),2018-10-10,적합,실시,2019-03-29,실시,,O,O,,미실시,-,-,2018-10-10,적합,2018-10-10,적합
광주광역시교육청,동부교육지원청,남양유치원,사립(사인),2018-12-21,적합,실시,2019-02-15,실시,,O,O,,미실시,-,-,2018-12-21,적합,2018-12-21,적합
광주광역시교육청,동부교육지원청,더블유유치원,사립(사인),2018-06-07,적합,실시,2019-04-03,실시,,O,O,,미실시,-,-,2018-06-07,적합,2018-06-07,적합
광주광역시교육청,동부교육지원청,더하바유치원,사립(사인),2018-06-25,적합,실시,2019-03-21,실시,,O,O,,미실시,-,-,2018-06-25,적합,2018-06-25,적합
광주광역시교육청,동부교육지원청,동강대학교부설동강유치원,사립(법인),2018-05-09,적합,실시,2019-03-22,실시,,O,O,,미실시,-,-,2018-05-09,적합,2018-05-09,적합
광주광역시교육청,동부교육지원청,동림초등학교병설유치원,공립(병설),2018-06-28,적합,미실시,2018-06-28,실시,,,O,,미실시,-,-,2018-06-28,적합,2018-06-28,적합
광주광역시교육청,동부교육지원청,동심유치원,사립(사인),2018-06-20,적합,실시,2019-02-15,실시,O,O,,,미실시,-,-,2019-03-29,적합,2019-03-29,적합
광주광역시교육청,동부교육지원청,두암초등학교병설유치원,공립(병설),2018-06-22,적합,미실시,2019-03-23,실시,,O,O,,미실시,-,-,2018-06-22,적합,2018-06-22,적합
광주광역시교육청,동부교육지원청,두암타운유치원,사립(사인),2018-10-05,적합,실시,2019-03-22,실시,,O,O,,미실시,-,-,2019-03-04,적합,2019-03-04,적합
광주광역시교육청,동부교육지원청,라예송유치원,사립(사인),2018-08-07,적합,실시,2019-04-06,실시,,O,O,,미실시,-,-,2018-08-07,적합,2018-08-07,적합
광주광역시교육청,동부교육지원청,매곡초등학교병설유치원,공립(병설),2018-06-08,적합,미실시,2018-08-22,실시,O,,,,미실시,-,-,2018-06-08,적합,2018-06-08,적합
광주광역시교육청,동부교육지원청,무등유치원,사립(법인),2018-06-14,적합,실시,2019-02-12,실시,,O,O,,미실시,-,-,2018-06-14,적합,2018-06-14,적합
광주광역시교육청,동부교육지원청,무지개몬테소리유치원,사립(사인),-,미실시,실시,2019-03-29,실시,,,O,,미실시,-,-,2019-03-29,적합,2019-03-04,적합
광주광역시교육청,동부교육지원청,문산초등학교병설유치원,공립(병설),2018-06-15,적합,실시,2019-02-22,실시,,,O,,미실시,-,-,2018-06-15,적합,2018-06-15,적합
광주광역시교육청,동부교육지원청,문예동산유치원,사립(사인),2018-06-01,적합,실시,2019-02-15,실시,,O,O,,미실시,-,-,2018-06-01,적합,2018-06-01,적합
광주광역시교육청,동부교육지원청,문정초등학교병설유치원,공립(병설),2018-09-10,적합,미실시,2018-02-23,실시,O,,,,미실시,-,-,2018-09-10,적합,2018-09-10,적합
광주광역시교육청,동부교육지원청,문흥중앙초등학교병설유치원,공립(병설),2018-10-04,적합,미실시,2019-03-14,실시,O,,,,미실시,-,-,2018-10-04,적합,2018-10-04,적합
광주광역시교육청,동부교육지원청,문흥초등학교병설유치원,공립(병설),2018-07-04,적합,실시,2018-12-21,실시,,,O,,미실시,-,-,2018-07-04,적합,2018-07-04,적합
광주광역시교육청,동부교육지원청,문흥현대유치원,사립(사인),2018-06-22,적합,실시,2019-04-12,실시,,O,O,,미실시,-,-,2018-06-22,적합,2018-06-22,적합
광주광역시교육청,동부교육지원청,민족사관유치원,사립(사인),2018-04-24,적합,실시,2019-02-21,실시,,,O,,미실시,-,-,2019-04-01,적합,2019-04-01,적합
광주광역시교육청,동부교육지원청,보화유치원,사립(사인),2018-04-26,적합,실시,2019-03-07,실시,O,O,,,미실시,-,-,2018-04-26,적합,2018-04-26,적합
광주광역시교육청,동부교육지원청,본촌초등학교병설유치원,공립(병설),2018-06-07,적합,실시,2018-12-07,실시,,,O,,미실시,-,-,2018-06-07,적합,2019-02-28,적합
광주광역시교육청,동부교육지원청,사랑숲유치원,사립(사인),2018-10-23,적합,실시,2019-03-23,실시,,O,O,,미실시,-,-,2019-03-23,적합,2019-03-23,적합
광주광역시교육청,동부교육지원청,삼각초등학교병설유치원,공립(병설),2018-06-12,적합,미실시,2019-02-27,실시,,,O,,미실시,-,-,2018-06-12,적합,2018-06-12,적합
광주광역시교육청,동부교육지원청,삼성누리유치원,사립(사인),2018-06-11,적합,실시,2018-12-26,실시,,,O,,미실시,-,-,2018-06-11,적합,2018-06-11,적합
광주광역시교육청,동부교육지원청,삼정초등학교병설유치원,공립(병설),2018-06-22,적합,실시,2018-12-29,실시,,,O,,미실시,-,-,2018-06-22,적합,2018-06-22,적합
광주광역시교육청,동부교육지원청,서영대학교부설서영유치원,사립(법인),-,미실시,실시,2019-03-28,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
광주광역시교육청,동부교육지원청,서일초등학교병설유치원,공립(병설),2018-05-29,적합,실시,2019-04-05,실시,O,,,,미실시,-,-,2018-05-29,적합,2018-05-29,적합
광주광역시교육청,동부교육지원청,서호유치원,사립(사인),2018-06-04,적합,실시,2019-02-25,실시,O,O,,,미실시,-,-,2018-06-04,적합,2018-06-04,적합
광주광역시교육청,동부교육지원청,선일유치원,사립(사인),2018-05-11,적합,실시,2019-03-28,실시,,O,O,,미실시,-,-,2019-03-29,적합,2019-03-29,적합
광주광역시교육청,동부교육지원청,선정유치원,사립(사인),2019-04-05,적합,실시,2019-04-01,실시,,O,O,,미실시,-,-,2019-04-05,적합,2019-04-05,적합
광주광역시교육청,동부교육지원청,성덕유치원,사립(사인),2018-06-01,적합,실시,2019-03-04,실시,,O,O,,미실시,-,-,2018-06-01,적합,2018-06-01,적합
광주광역시교육청,동부교육지원청,소나무유치원,사립(사인),2018-07-18,적합,실시,2019-04-08,실시,O,O,,,미실시,-,-,2018-07-18,적합,2018-07-18,적합
광주광역시교육청,동부교육지원청,소화유치원,사립(법인),2018-05-24,적합,실시,2019-03-29,실시,,O,O,,미실시,-,-,2018-05-24,적합,2018-05-24,적합
광주광역시교육청,동부교육지원청,신세계유치원,사립(사인),2019-04-04,적합,실시,2019-03-21,실시,,,O,,미실시,-,-,2019-04-04,적합,2019-04-04,적합
광주광역시교육청,동부교육지원청,신용유치원,공립(단설),2018-05-03,적합,실시,2019-03-15,실시,,O,O,,미실시,-,-,2019-04-01,적합,2019-04-01,적합
광주광역시교육청,동부교육지원청,아이림유치원,사립(사인),2018-05-25,적합,실시,2019-03-19,실시,,,O,,미실시,-,-,2018-05-25,적합,2018-05-25,적합
광주광역시교육청,동부교육지원청,아이베스트유치원,사립(사인),2018-10-04,적합,실시,2019-02-26,실시,,O,O,,미실시,-,-,2018-10-04,적합,2019-04-12,적합
광주광역시교육청,동부교육지원청,아이세상유치원,사립(사인),2018-05-31,적합,실시,2019-03-22,실시,,,O,,미실시,-,-,2019-03-29,적합,2019-03-01,적합
광주광역시교육청,동부교육지원청,아이펀유치원,사립(사인),2018-04-26,적합,실시,2019-03-25,실시,O,O,,,미실시,-,-,2018-04-26,적합,2018-04-26,적합
광주광역시교육청,동부교육지원청,애플B유치원,사립(법인),2018-06-14,적합,실시,2019-03-29,실시,,O,O,,미실시,-,-,2018-06-14,적합,2018-06-14,적합
광주광역시교육청,동부교육지원청,양산리라유치원,사립(사인),2018-05-25,적합,실시,2019-02-20,실시,,O,O,,미실시,-,-,2018-05-25,적합,2018-05-25,적합
광주광역시교육청,동부교육지원청,양지초등학교병설유치원,공립(병설),2018-05-31,적합,미실시,2019-02-21,실시,,O,O,,미실시,-,-,2018-05-31,적합,2018-05-31,적합
광주광역시교육청,동부교육지원청,에이스유치원,사립(법인),2018-10-19,적합,실시,2019-04-06,실시,,O,O,,미실시,-,-,2019-04-11,적합,2018-10-19,적합
광주광역시교육청,동부교육지원청,엘리트유치원,사립(사인),2018-10-26,적합,실시,2019-03-18,실시,,,O,,미실시,-,-,2019-04-05,적합,2019-04-05,적합
광주광역시교육청,동부교육지원청,연제초등학교병설유치원,공립(병설),2018-05-31,적합,실시,2019-03-23,실시,O,,,,미실시,-,-,2018-05-31,적합,2018-05-31,적합
광주광역시교육청,동부교육지원청,연화유치원,사립(법인),-,미실시,실시,2019-04-05,실시,,,O,,미실시,-,-,-,미실시,-,미실시
광주광역시교육청,동부교육지원청,오정초등학교병설유치원,공립(병설),2018-06-01,적합,미실시,2019-03-29,실시,O,,,,미실시,-,-,2018-06-01,적합,2018-06-01,적합
광주광역시교육청,동부교육지원청,오치초등학교병설유치원,공립(병설),2018-06-08,적합,실시,2019-03-14,실시,,O,O,,미실시,-,-,2018-06-08,적합,2018-06-08,적합
광주광역시교육청,동부교육지원청,용두초등학교병설유치원,공립(병설),-,미실시,미실시,2019-03-08,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
광주광역시교육청,동부교육지원청,용주초등학교병설유치원,공립(병설),2018-09-10,적합,미실시,2019-03-30,실시,,O,O,,미실시,-,-,2018-09-10,적합,2018-09-10,적합
광주광역시교육청,동부교육지원청,운암유치원,사립(사인),2018-10-12,적합,실시,2019-02-11,실시,,O,O,,미실시,-,-,2019-04-01,적합,2019-02-11,적합
광주광역시교육청,동부교육지원청,율곡초등학교병설유치원,공립(병설),2018-06-19,적합,실시,2019-03-15,실시,,,O,,미실시,-,-,2018-06-19,적합,2018-06-19,적합
광주광역시교육청,동부교육지원청,이화동산유치원,사립(사인),2018-11-19,적합,실시,2019-03-20,실시,,O,O,,미실시,-,-,2018-11-19,적합,2018-11-19,적합
광주광역시교육청,동부교육지원청,이화유치원,사립(사인),2018-06-22,적합,실시,2019-03-20,실시,,O,O,,미실시,-,-,2018-06-22,적합,2018-06-22,적합
광주광역시교육청,동부교육지원청,이화정원유치원,사립(사인),2018-06-22,적합,실시,2019-03-28,실시,,O,O,,미실시,-,-,2018-06-22,적합,2018-06-22,적합
광주광역시교육청,동부교육지원청,인양유치원,사립(사인),2018-06-08,적합,실시,2019-02-25,실시,,O,O,,미실시,-,-,2019-04-05,적합,2019-02-28,적합
광주광역시교육청,동부교육지원청,일곡초등학교병설유치원,공립(병설),2018-05-24,적합,미실시,2019-03-09,실시,O,O,,,미실시,-,-,2018-05-24,적합,2018-05-24,적합
광주광역시교육청,동부교육지원청,일동초등학교병설유치원,공립(병설),2018-05-24,적합,실시,2018-12-07,실시,,O,O,,미실시,-,-,2019-03-13,적합,2019-03-06,적합
광주광역시교육청,동부교육지원청,일신초등학교병설유치원,공립(병설),2018-05-28,적합,실시,2019-02-24,실시,,,O,,미실시,-,-,2018-05-28,적합,2018-05-28,적합
광주광역시교육청,동부교육지원청,정덕유치원,공립(단설),2018-06-01,적합,실시,2019-04-01,실시,,O,O,,미실시,-,-,2018-06-01,적합,2018-06-01,적합
광주광역시교육청,동부교육지원청,지한유치원,공립(단설),2018-05-24,적합,실시,2019-03-08,실시,,O,O,,미실시,-,-,2018-05-24,적합,2018-05-24,적합
광주광역시교육청,동부교육지원청,참사랑유치원,사립(법인),2018-06-22,적합,실시,2019-03-13,실시,,O,O,,미실시,-,-,2018-06-22,적합,2018-06-22,적합
광주광역시교육청,동부교육지원청,청담유치원,사립(사인),2018-06-20,적합,실시,2019-02-27,실시,,O,O,,미실시,-,-,2018-06-20,적합,2018-06-20,적합
광주광역시교육청,동부교육지원청,코리아유치원,사립(사인),2018-08-17,적합,실시,2019-03-26,실시,,O,O,,미실시,-,-,2018-08-17,적합,2018-08-17,적합
광주광역시교육청,동부교육지원청,키즈금강유치원,사립(사인),2018-12-07,적합,실시,2019-04-05,실시,,,O,,미실시,-,-,2019-04-08,적합,2019-04-08,적합
광주광역시교육청,동부교육지원청,키즈캐슬유치원,사립(사인),2018-07-26,적합,실시,2019-03-08,실시,,,O,,미실시,-,-,2019-03-08,적합,2018-07-26,적합
광주광역시교육청,동부교육지원청,태봉초등학교병설유치원,공립(병설),2018-07-06,적합,실시,2019-03-29,실시,O,,,,미실시,-,-,2018-07-06,적합,2018-07-06,적합
광주광역시교육청,동부교육지원청,푸른숲유치원,사립(사인),2018-05-17,적합,실시,2019-03-26,실시,O,O,,,미실시,-,-,2019-03-26,적합,2018-05-17,적합
광주광역시교육청,동부교육지원청,프란치스카유치원,사립(법인),2018-05-09,적합,실시,2019-03-06,실시,,,O,,미실시,-,-,2018-05-09,적합,2018-05-09,적합
광주광역시교육청,동부교육지원청,프랜즈유치원,사립(사인),2018-10-08,적합,실시,2019-03-19,실시,,O,O,,미실시,-,-,2018-10-08,적합,2018-10-08,적합
광주광역시교육청,동부교육지원청,하나유치원,사립(사인),2018-06-14,적합,실시,2019-02-25,실시,O,O,,,미실시,-,-,2018-06-14,적합,2018-06-14,적합
광주광역시교육청,동부교육지원청,하늘동화유치원,사립(사인),2018-06-07,적합,실시,2019-02-25,실시,,,O,,미실시,-,-,2018-06-07,적합,2018-06-07,적합
광주광역시교육청,동부교육지원청,한나래유치원,사립(사인),2019-04-08,적합,실시,2019-04-06,실시,O,O,O,,미실시,-,-,2019-04-08,적합,2019-04-08,적합
광주광역시교육청,동부교육지원청,한빛유치원,사립(사인),2018-09-18,적합,실시,2019-01-08,실시,,O,O,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
광주광역시교육청,동부교육지원청,한솔유치원,사립(사인),2018-05-11,적합,실시,2019-01-31,실시,,O,O,,미실시,-,-,2018-05-11,적합,2018-05-11,적합
광주광역시교육청,동부교육지원청,한스유치원,사립(사인),2018-04-24,적합,실시,2019-03-23,실시,,O,O,,미실시,-,-,2018-04-24,적합,2018-04-24,적합
광주광역시교육청,동부교육지원청,한울초등학교병설유치원,공립(병설),2018-06-27,적합,실시,2019-03-08,실시,O,,,,미실시,-,-,2018-06-27,적합,2018-06-27,적합
광주광역시교육청,동부교육지원청,해바라기유치원,사립(사인),-,미실시,실시,2019-03-14,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
광주광역시교육청,동부교육지원청,해성유치원,사립(사인),2018-06-14,적합,실시,2019-03-29,실시,,,O,,미실시,-,-,2018-06-14,적합,2018-06-14,적합
광주광역시교육청,동부교육지원청,해솔유치원,사립(사인),2018-06-08,적합,실시,2019-03-19,실시,,O,O,,미실시,-,-,2018-06-08,적합,2018-06-08,적합
광주광역시교육청,동부교육지원청,현대유치원,사립(법인),2018-06-19,적합,실시,2019-03-18,실시,,,O,,미실시,-,-,2018-06-19,적합,2018-06-19,적합
광주광역시교육청,서부교육지원청,계수초등학교병설유치원,공립(병설),2018-10-12,적합,실시,2019-03-08,실시,,,O,,미실시,-,-,2019-04-01,적합,2019-04-01,적합
광주광역시교육청,서부교육지원청,고실초등학교병설유치원,공립(병설),2018-04-17,적합,실시,2019-03-23,실시,,,O,,미실시,-,-,2018-04-17,적합,2018-04-17,적합
광주광역시교육청,서부교육지원청,광주광천초등학교병설유치원,공립(병설),2018-10-23,적합,미실시,2018-09-28,실시,,,O,,미실시,-,-,-,미실시,-,미실시
광주광역시교육청,서부교육지원청,광주극락초등학교병설유치원,공립(병설),2018-10-17,적합,미실시,2019-03-18,실시,,,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
광주광역시교육청,서부교육지원청,광주농성초등학교병설유치원,공립(병설),2018-10-19,적합,실시,2019-03-15,실시,,,O,,미실시,-,-,2018-10-19,적합,2018-10-19,적합
광주광역시교육청,서부교육지원청,광주대성초등학교병설유치원,공립(병설),2018-09-19,적합,미실시,2018-09-19,실시,O,,,,미실시,-,-,2018-09-19,적합,2018-09-19,적합
광주광역시교육청,서부교육지원청,광주백운초등학교병설유치원,공립(병설),2018-09-20,적합,실시,2018-02-26,실시,,O,O,,미실시,-,-,2018-09-20,적합,2018-09-20,적합
광주광역시교육청,서부교육지원청,광주봉주초등학교병설유치원,공립(병설),2018-09-19,적합,실시,2019-03-11,실시,,O,O,,미실시,-,-,2018-09-19,적합,2018-09-19,적합
광주광역시교육청,서부교육지원청,광주삼육유치원,사립(법인),2018-06-27,적합,실시,2019-03-19,실시,,O,O,,미실시,-,-,2018-06-27,적합,2018-06-27,적합
광주광역시교육청,서부교육지원청,광주상무초등학교병설유치원,공립(병설),2018-10-11,적합,미실시,2019-02-23,실시,,O,O,,미실시,-,-,2018-10-11,적합,2018-10-11,적합
광주광역시교육청,서부교육지원청,광주양동초등학교병설유치원,공립(병설),2018-10-18,적합,실시,2019-02-15,실시,,,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
광주광역시교육청,서부교육지원청,광주월산초등학교병설유치원,공립(병설),2018-10-19,적합,미실시,2019-03-22,실시,,,O,,미실시,-,-,2018-10-19,적합,2018-10-19,적합
광주광역시교육청,서부교육지원청,광주제석초등학교병설유치원,공립(병설),2018-09-10,적합,미실시,-,미실시,O,,,,미실시,-,-,2018-09-10,적합,2018-09-10,적합
광주광역시교육청,서부교육지원청,광주중앙유치원,사립(사인),2018-05-21,적합,실시,2019-04-02,실시,,O,O,,미실시,-,-,2018-05-21,적합,2018-05-21,적합
광주광역시교육청,서부교육지원청,광주학강초등학교병설유치원,공립(병설),2018-09-21,적합,실시,2018-11-09,실시,,,O,,미실시,-,-,2018-09-21,적합,2018-09-21,적합
광주광역시교육청,서부교육지원청,광주화정초등학교병설유치원,공립(병설),2018-10-05,적합,실시,2019-03-31,실시,,O,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
광주광역시교육청,서부교육지원청,광주효덕초등학교병설유치원,공립(병설),2018-09-18,적합,실시,2019-03-15,실시,,O,O,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
광주광역시교육청,서부교육지원청,궁전누리유치원,사립(사인),2018-09-10,적합,실시,2019-02-22,실시,,O,O,,미실시,-,-,2018-09-10,적합,2018-09-10,적합
광주광역시교육청,서부교육지원청,그랜드유치원,사립(사인),2018-08-28,적합,실시,2019-02-19,실시,,O,O,,미실시,-,-,2019-03-07,적합,2019-03-11,적합
광주광역시교육청,서부교육지원청,금강해피랜드유치원,사립(사인),2018-09-07,적합,실시,2019-02-11,실시,,O,O,,미실시,-,-,2018-09-07,적합,2018-09-07,적합
광주광역시교육청,서부교육지원청,금구초등학교병설유치원,공립(병설),2018-09-04,적합,실시,2019-03-29,실시,,,O,,미실시,-,-,2019-03-29,적합,2018-09-04,적합
광주광역시교육청,서부교육지원청,금당초등학교병설유치원,공립(병설),2018-11-27,적합,실시,2019-03-22,실시,O,,,,미실시,-,-,2018-11-27,적합,2018-11-27,적합
광주광역시교육청,서부교육지원청,금부초등학교병설유치원,공립(병설),2018-09-06,적합,미실시,2018-12-03,실시,,,O,,미실시,-,-,2018-09-06,적합,2018-09-06,적합
