	grant_citation_id	patent_id
5345	5482406	5873678
5346	3602000	5873678
5347	4333725	5873678
5348	5255746	5873678
5349	4784529	5873678
5350	4611953	5873678
5351	1386317	5873678
5352	4759662	5873678
5353	4400112	5873678
5354	4324194	5873678
5355	4640487	5873678
5356	4432670	5873678
5357	4892444	5873678
5358	4364323	5873678
5359	2405889	5873678
5360	4746247	5873678
5361	5366324	5873678
5362	4883387	5873678
5363	4359960	5873678
5364	5363920	5873678
5365	4907914	5873678
5366	5160219	5873678
5367	4374630	5873678
5368	5240076	5873678
5369	5382156	5817259
5370	5458844	5817259
5371	4695201	5807028
5372	3716994	5807028
5373	4695197	5807028
5374	4755082	5807028
5375	5445476	5807028
5376	4695199	5807028
5377	5011335	5807028
5378	4662789	5807028
5379	5018904	5807028
5380	4902169	5807028
5381	4695196	5807028
5382	2830788	5743677
5383	4052861	5743677
5384	4408932	5743677
5385	4389140	5743677
5386	4934869	5743677
5387	3899865	5743677
5388	3844002	5743677
5389	2873580	5743677
5390	5035542	5743677
5391	2934804	5743677
5392	4318640	5743677
5393	5012875	5716166
5394	4907914	5716166
5395	4478536	5716166
5396	4662791	5716166
5397	4005672	5716166
5398	4715310	5716166
5399	4784529	5716166
5400	4697956	5716166
5401	3991582	5716166
5402	4109474	5716166
5403	4477302	5716166
5404	4883387	5716166
5405	4408931	5716166
5406	4411556	5716166
5407	4109480	5716166
5408	4273473	5716166
5409	4516882	5716166
5410	4098211	5716166
5411	4363474	5716166
5412	4311412	5716166
5413	4782961	5716166
5414	4571123	5716166
5415	4338046	5716166
5416	4607586	5716166
5417	5324141	5716166
5418	3995437	5716166
5419	3564858	5716166
5420	3958840	5628586
5421	5160219	5628586
5422	4105266	5628586
5423	4883387	5628586
5424	3068552	5628586
5425	2953161	5628586
5426	2781052	5628586
5427	2724588	5628586
5428	4324194	5628586
5429	4968010	5628586
5430	4043545	5628586
5431	2836413	5628586
5432	4662786	5628586
5433	4883388	5628586
5434	3556554	5628586
5435	4886397	5628586
5436	5482406	5628586
5437	3788073	5628586
5438	4892444	5628586
5439	4379657	5628586
5440	3537696	5628586
5441	Re30262	5628586
5442	4640487	5628586
5443	4449854	5628586
5444	5299790	5628586
5445	2068279	5628586
5446	4617998	5628586
5447	4489962	5628586
5448	3788074	5628586
5449	2727534	5628586
5450	4759662	5628586
5451	4255069	5622452
5452	2966336	5622452
5453	4662787	5622452
5454	4269543	5622452
5455	4479401	5622452
5456	4589799	5622452
5457	5139366	5622452
5458	5441362	5620280
5459	3614866	5620280
5460	4633639	5620280
5461	5190403	5620280
5462	4594023	5620280
5463	4347017	5620280
5464	2909037	5620280
5465	D277609	5620280
5466	5122015	5620280
5467	3759043	5620280
5468	4594206	5620280
5469	3456446	5620280
5470	3176468	5620280
5471	D300863	5620280
5472	3132447	5556230
5473	4341489	5556230
5474	4172680	5556230
5475	3897164	5556230
5476	4594023	5556230
5477	5087150	5556230
5478	3375667	5556230
5479	3822499	5556230
5480	5221157	5556230
5481	4094156	5503503
5482	3456446	5441362
5483	4633639	5441362
5484	D277609	5441362
5485	3636713	5441362
5486	D300863	5441362
5487	4594023	5441362
5488	2909037	5441362
5489	3176468	5441362
5490	4594206	5441362
5491	4347017	5441362
5492	5122015	5441362
5493	3759043	5441362
5494	5190403	5441362
5495	3614866	5441362
5496	4437431	5433554
5497	3962876	5433554
5498	3232060	5433554
5499	4260286	5433554
5500	5161913	5433554
5501	4629361	5433554
5502	5139364	5433554
5503	3096600	5433554
5504	4740105	5433554
5505	4527928	5380131
5506	4918883	5380131
5507	4244156	5380131
5508	4019301	5380131
5509	4283161	5380131
5510	2897553	5380131
5511	3996757	5380131
5512	3370998	5380131
5513	4445806	5380131
5514	3719049	5380131
5515	4439071	5380131
5516	2470149	5380131
5517	4614461	5380131
5518	2200469	5380131
5519	4629366	5380131
5520	4743142	5380131
5521	5087154	5380131
5522	4634314	5380131
5523	4619557	5380131
5524	4883387	5366324
5525	3831922	5366324
5526	4105266	5366324
5527	4198037	5366324
5528	3677535	5366324
5529	3556554	5366324
5530	3830483	5366324
5531	3997151	5366324
5532	4617998	5366324
5533	4756512	5366324
5534	3606295	5366324
5535	4449854	5366324
5536	3480268	5366324
5537	4489962	5366324
5538	4892444	5366324
5539	2724588	5366324
5540	3537696	5366324
5541	3547426	5366324
5542	3434708	5366324
5543	2702703	5366324
5544	4140304	5366324
5545	3489402	5366324
5546	2598762	5366324
5547	2836413	5366324
5548	3575403	5366324
5549	4968010	5366324
5550	Re30262	5366324
5551	4997171	5366324
5552	2559743	5366324
5553	2553636	5366324
5554	4379657	5366324
5555	4402632	5354151
5556	4673313	5354151
5557	3664388	5354151
5558	5069580	5354151
5559	3455114	5354151
5560	3677310	5354151
5561	4279543	5354151
5562	4391332	5354151
5563	4907912	5354151
5564	3995439	5288172
5565	4117689	5288172
5566	3638439	5288172
5567	4516880	5288172
5568	3926003	5288172
5569	4389139	5288172
5570	4488836	5288172
5571	4114390	5288172
5572	4877355	5288172
5573	3657829	5288172
5574	4087981	5288172
5575	4274760	5288172
5576	4615645	5288172
5577	2852868	5288172
5578	4812079	5288172
5579	3415061	5224794
5580	4129006	5224794
5581	4541752	5224794
5582	4588325	5224794
5583	421631	5224794
5584	1577885	5224794
5585	411704	5224794
5586	2055150	5224794
5587	315384	5224794
5588	1578138	5224794
5589	1334599	5205090
5590	497959	5205090
5591	1689107	5205090
5592	57461	5205090
5593	4139319	5178489
5594	4186913	5178489
5595	3487645	5178489
5596	3934540	5178489
5597	5011327	5178489
5598	4080793	5178489
5599	4900188	5178489
5600	4997309	5178489
5601	3764446	5178489
5602	4142821	5178489
5603	4022434	5178489
5604	4196694	5178489
5605	4541752	5174681
5606	3469403	5174681
5607	3415061	5174681
5608	315384	5174681
5609	421631	5174681
5610	2191924	5174681
5611	4588325	5174681
5612	4129006	5174681
5613	2097342	5174681
5614	2055150	5174681
5615	1577885	5174681
5616	411704	5174681
5617	1578138	5174681
5618	4664552	5160215
5619	4372705	5160215
5620	4572705	5160215
5621	4436447	5160215
5622	3252287	5160215
5623	3344609	5160215
5624	4694629	5160215
5625	1412504	5160215
5626	4629358	5160215
5627	3498472	5160219
5628	4617998	5160219
5629	4004532	5160219
5630	4449854	5160219
5631	4883387	5160219
5632	3788073	5160219
5633	3508409	5160219
5634	4759662	5160219
5635	4883388	5160219
5636	4729694	5160219
5637	4662786	5160219
5638	4364323	5160219
5639	4892444	5160219
5640	2492049	5160219
5641	4886397	5160219
5642	3788074	5160219
5643	4640487	5160219
5644	4964761	5154542
5645	5108231	5154542
5646	4619560	5154542
5647	2968931	5145287
5648	4674921	5145287
5649	3247673	5145287
5650	3999392	5145287
5651	1884686	5145287
5652	3822557	5145287
5653	972059	5145287
5654	4690588	5145287
5655	1422821	5145287
5656	4494892	5145287
5657	4863315	5145287
5658	4480945	5145287
5659	1679800	5145287
5660	2090728	5145287
5661	4856933	5125765
5662	4840516	5125765
5663	4801220	5125765
5664	4190384	5125765
5665	4175888	5125765
5666	905596	5125765
5667	4013379	5125765
5668	4231680	5125765
5669	4666334	5125765
5670	4917543	5125765
5671	3890790	5125765
5672	4666334	5125765
5673	3990247	5125765
5674	2960797	5125765
5675	3820343	5125765
5676	4073145	5125765
5677	3802205	5125765
5678	3235244	5095840
5679	4679517	5095840
5680	3798916	5095840
5681	4436274	5095840
5682	3975491	5095840
5683	3610192	5095840
5684	3843476	5095840
5685	4482592	5095840
5686	2890880	5095840
5687	287156	5095840
5688	3863589	5095840
5689	3554527	5095840
5690	4596734	5095840
5691	3014710	5095840
5692	2027800	5095840
5693	4186540	5087150
5694	4856935	5087150
5695	4175888	5087150
5696	4479740	5087150
5697	2881613	5087150
5698	2191924	5087150
5699	2833532	5087150
5700	4283161	5087154
5701	4019301	5087154
5702	4743142	5087154
5703	4634314	5087154
5704	3719049	5087154
5705	4629366	5087154
5706	3996757	5087154
5707	4527928	5087154
5708	3370998	5087154
5709	4619557	5087154
5710	4614461	5087154
5711	2200469	5087154
5712	4918883	5087154
5713	421631	5011328
5714	4129006	5011328
5715	411704	5011328
5716	2055150	5011328
5717	315384	5011328
5718	3415061	5011328
5719	4772158	4968184
5720	4052861	4968184
5721	4041718	4968184
5722	4063427	4968184
5723	3919850	4968184
5724	4337010	4968184
5725	4171923	4968184
5726	3468132	4968184
5727	4047391	4968184
5728	2500531	4968184
5729	3533241	4968184
5730	4181454	4968184
5731	3702537	4968184
5732	4220422	4968184
5733	3570259	4968184
5734	3635275	4968184
5735	2495955	4968184
5736	4140426	4968184
5737	3967456	4968184
5738	2435466	4968184
5739	4837989	4958465
5740	2873580	4934869
5741	4476936	4934869
5742	4354706	4934869
5743	2689139	4934869
5744	4740108	4934869
5745	1234041	4934869
5746	2909900	4934869
5747	2944403	4934869
5748	3068027	4934869
5749	3437356	4934869
5750	3620119	4920907
5751	3721433	4920907
5752	3741598	4920907
5753	3383870	4920907
5754	D235986	4920907
5755	D215371	4920907
5756	3773008	4920907
5757	2903990	4920907
5758	D297627	4920907
5759	3837695	4920907
5760	3988997	4920907
5761	3593531	4920907
5762	3183875	4920907
5763	2027800	4920907
5764	3773007	4920907
5765	3828715	4920907
5766	3014710	4920907
5767	4296705	4920907
5768	3902748	4920907
5769	3292566	4920907
5770	3950953	4920907
5771	4102137	4919567
5772	3699686	4919567
5773	3786640	4919567
5774	1691848	4919567
5775	4449847	4919567
5776	1067489	4917543
5777	3822557	4917543
5778	1422821	4917543
5779	3247673	4917543
5780	1032109	4917543
5781	2698931	4917543
5782	972059	4917543
5783	1918886	4917543
5784	901241	4917543
5785	1947151	4917543
5786	3420065	4917543
5787	1371709	4917543
5788	4674921	4917543
5789	4407612	4917543
5790	3541798	4917543
5791	2099542	4917543
5792	4050254	4917543
5793	4099359	4917543
5794	4690588	4917543
5795	3468132	4902170
5796	4171923	4902170
5797	4181454	4902170
5798	4493592	4902170
5799	3702537	4902170
5800	4047391	4902170
5801	4009581	4902170
5802	4014174	4902170
5803	4310265	4902170
5804	4140426	4902170
5805	3533241	4902170
5806	4552486	4902170
5807	3570259	4902170
5808	Re28232	4902170
5809	4275974	4902170
5810	4311414	4902170
5811	3878687	4902170
5812	4063427	4902170
5813	4077224	4902170
5814	4052861	4902170
5815	4063421	4902170
5816	4291069	4858693
5817	4199625	4858693
5818	4074757	4858693
5819	4246124	4858693
5820	3882938	4858693
5821	4091868	4858693
5822	3897827	4858693
5823	3062783	4858693
5824	4366194	4858693
5825	4300634	4858693
5826	3749172	4858693
5827	3583486	4858693
5828	4743633	4858693
5829	3600308	4858693
5830	4269270	4858693
5831	2975126	4858693
5832	3396790	4858693
5833	4275789	4858693
5834	4110226	4858693
5835	4212747	4858693
5836	2677240	4856933
5837	1175962	4856933
5838	3845630	4856933
5839	3469403	4856933
5840	384173	4856933
5841	1811005	4856933
5842	4063421	4826356
5843	3466878	4826356
5844	3839872	4826356
5845	3601999	4826356
5846	4275974	4826356
5847	3838575	4826356
5848	4070869	4826356
5849	4240767	4826356
5850	4140426	4826356
5851	3564856	4826356
5852	4009581	4826356
5853	3121997	4826356
5854	3213629	4826356
5855	4171923	4826356
5856	3209544	4826356
5857	3811289	4826356
5858	4077224	4826356
5859	3429133	4826356
5860	4214843	4826356
5861	3315473	4826356
5862	3878687	4826356
5863	4618285	4776727
5864	4214843	4776727
5865	4682913	4776727
5866	4030434	4776727
5867	3717001	4740106
5868	4089767	4740106
5869	2496532	4740106
5870	4484839	4740106
5871	4407612	4690588
5872	2968931	4690588
5873	398080	4690588
5874	4041670	4690588
5875	3247673	4690588
5876	3822557	4690588
5877	1947151	4690588
5878	1084597	4690588
5879	2018920	4690588
5880	1332655	4690588
5881	3229468	4690588
5882	1371709	4690588
5883	3802204	4690588
5884	1902397	4690588
5885	4369004	4690588
5886	975665	4690588
5887	3008581	4690588
5888	4407611	4690588
5889	1965169	4690588
5890	3347048	4690588
5891	3739588	4690588
5892	1422821	4690588
5893	4099359	4690588
5894	3420065	4690588
5895	1896989	4690588
5896	627375	4690588
5897	4480945	4690588
5898	3541798	4690588
5899	904030	4690588
5900	972059	4690588
5901	250635	4690588
5902	2318349	4690588
5903	3548603	4690588
5904	4152875	4683156
5905	4184788	4683156
5906	4405257	4683156
5907	4041670	4674921
5908	3347048	4674921
5909	1084597	4674921
5910	3420065	4674921
5911	1902397	4674921
5912	1896989	4674921
5913	904030	4674921
5914	3739588	4674921
5915	4407612	4674921
5916	398080	4674921
5917	3008581	4674921
5918	3541798	4674921
5919	2968931	4674921
5920	972059	4674921
5921	4407611	4674921
5922	3229468	4674921
5923	1965169	4674921
5924	2018920	4674921
5925	3247673	4674921
5926	4099359	4674921
5927	4369004	4674921
5928	3548603	4674921
5929	1422821	4674921
5930	1371709	4674921
5931	975665	4674921
5932	4480945	4674921
5933	1332655	4674921
5934	2318349	4674921
5935	627375	4674921
5936	250635	4674921
5937	1900205	4666334
5938	810630	4666334
5939	919788	4666334
5940	4521131	4666334
5941	4152382	4666334
5942	4287141	4666334
5943	4067166	4666334
5944	3953979	4666334
5945	837962	4666334
5946	1175962	4666334
5947	4362432	4666334
5948	4407608	4666334
5949	1610341	4666334
5950	1620514	4666334
5951	3538710	4666334
5952	2420228	4666334
5953	3415061	4666334
5954	3490239	4666334
5955	1993291	4666334
5956	4000622	4666334
5957	2737301	4662791
5958	4005672	4662791
5959	4109474	4662791
5960	3991582	4662791
5961	3863589	4662791
5962	4311412	4662791
5963	4084801	4662791
5964	4273473	4662791
5965	4043545	4662791
5966	4098211	4662791
5967	3995437	4662791
5968	4220422	4661020
5969	1584284	4661020
5970	4230424	4661020
5971	4178112	4661020
5972	4470726	4661020
5973	4367983	4661020
5974	3533241	4661020
5975	3286758	4661020
5976	4576522	4661020
5977	4379659	4619560
5978	2880470	4619560
5979	3953979	4619560
5980	4074538	4619560
5981	3269125	4619560
5982	4482274	4604001
5983	3353364	4604001
5984	3472032	4604001
5985	4010798	4604001
5986	3988898	4604001
5987	3556218	4604001
5988	3837309	4604001
5989	3391734	4604001
5990	3982401	4604001
5991	4425056	4604001
5992	3540396	4604001
5993	4378848	4604001
5994	4479401	4604001
5995	4395160	4604001
5996	2953904	4604001
5997	3753303	4600338
5998	1461240	4600338
5999	3842521	4600338
6000	3565491	4600338
6001	1180664	4600338
6002	4147450	4600338
6003	3909960	4600338
6004	4189253	4600338
6005	3638432	4600338
6006	4090337	4572705
6007	3962758	4572705
6008	4142821	4572705
6009	4002034	4572705
6010	647322	4572705
6011	1905176	4572705
6012	3797076	4572705
6013	4181450	4572705
6014	3533241	4552486
6015	3601999	4552486
6016	3592012	4552486
6017	Re28232	4552486
6018	3702537	4552486
6019	4052861	4552486
6020	4310265	4552486
6021	3564856	4552486
6022	3468132	4552486
6023	4245928	4552486
6024	4140426	4552486
6025	3878687	4552486
6026	4120166	4552486
6027	4063427	4552486
6028	4171923	4552486
6029	4275974	4552486
6030	3838575	4552486
6031	3457728	4552486
6032	3209544	4552486
6033	4009581	4552486
6034	2953904	4552486
6035	4422805	4552486
6036	3839872	4552486
6037	3919850	4552486
6038	3967456	4552486
6039	4311414	4552486
6040	3315473	4552486
6041	4041718	4552486
6042	4372704	4552486
6043	4279546	4552486
6044	4024723	4552486
6045	3570259	4552486
6046	4047391	4552486
6047	4412759	4552486
6048	2653451	4552486
6049	4014174	4552486
6050	3347053	4552486
6051	4063421	4552486
6052	4070869	4552486
6053	4181454	4552486
6054	2927435	4552486
6055	4077224	4552486
6056	4184790	4552486
6057	4215951	4549580
6058	3577737	4549580
6059	4262702	4549580
6060	4432419	4549580
6061	4160612	4549580
6062	4286629	4549580
6063	4178967	4549580
6064	4292004	4549580
6065	4142371	4549580
6066	4249576	4549580
6067	4421139	4549580
6068	4184515	4549580
6069	4412559	4549580
6070	3434293	4549580
6071	4421138	4549580
6072	3754403	4511288
6073	2528089	4511288
6074	3793840	4511288
6075	4011826	4511288
6076	3708146	4511288
6077	3952527	4511288
6078	4002038	4511288
6079	3289366	4511288
6080	3465996	4511288
6081	4425055	4511288
6082	4114388	4511288
6083	2308793	4511288
6084	2892314	4511288
6085	3784357	4511288
6086	2746283	4511288
6087	4202647	4511288
6088	4132043	4511288
6089	3708987	4511288
6090	3726950	4511288
6091	3209544	4511288
6092	875699	4511288
6093	Re30823	4511288
6094	4155671	4511288
6095	3972199	4511288
6096	4037424	4511288
6097	4422804	4511288
6098	3833035	4511288
6099	4314776	4511288
6100	3698198	4511288
6101	3490239	4498805
6102	3538710	4498805
6103	4407608	4498805
6104	2080045	4498805
6105	3913333	4498805
6106	2909900	4493591
6107	2946566	4493591
6108	4193714	4493591
6109	3433024	4493591
6110	4007598	4493591
6111	3392534	4493591
6112	3367119	4493591
6113	2898090	4437791
6114	4228857	4437791
6115	1834838	4437791
6116	2107407	4437791
6117	4059872	4437791
6118	3974789	4422803
6119	3913335	4422803
6120	4106301	4422803
6121	4188157	4422803
6122	3833035	4422803
6123	4155671	4422803
6124	4027493	4294564
6125	1872212	4294564
6126	4127004	4294564
6127	1643733	4294564
6128	1404921	4294564
6129	2689460	4294564
6130	3293867	4294564
6131	2827268	4294564
6132	4069680	4294564
6133	4114556	4273068
6134	4116009	4273068
6135	3440671	4273068
6136	3050140	4273068
6137	2827268	4273068
6138	3729941	4273068
6139	4039025	4273068
6140	3605668	4273068
6141	Re26290	4273068
6142	3241864	4273068
6143	3656307	4234269
6144	4086865	4234269
6145	2827268	4234269
6146	4069680	4234269
6147	1872212	4234269
6148	1643733	4234269
6149	4094159	4234269
6150	3758083	4234269
6151	4116009	4234269
6152	3540222	4234269
6153	3802007	4231312
6154	3677302	4231312
6155	3811477	4231312
6156	2827268	4231312
6157	4116009	4231312
6158	3849997	4231312
6159	109899	4146346
6160	1089232	4146346
6161	3756032	4146346
6162	594733	4146346
6163	3733830	4146346
6164	3807179	4102144
6165	3093360	4102144
6166	3831385	4102144
6167	3779019	4102144
6168	3991582	4084801
6169	3464214	4084801
6170	2322844	4084801
6171	3876244	4084801
6172	2655005	4084801
6173	3933111	4084801
6174	3798916	4084801
6175	3564858	4084801
6176	3864922	4084801
6177	4005672	4084801
6178	3995437	4084801
6179	3894397	4073145
6180	RE19786	4073145
6181	2014116	4064700
6182	1146229	4064700
6183	3783626	4064700
6184	3553970	4023374
6185	2897553	4023374
6186	3410097	4023374
6187	2189028	4023374
6188	3369568	4023374
6189	3631789	4023374
6190	3321924	4023374
6191	724573	4023374
6192	3564858	4005672
6193	3145685	4005672
6194	3873076	4005672
6195	2892315	4005672
6196	3718326	4005672
6197	3892279	3958647
6198	3721095	3958647
6199	3788402	3958647
6200	3817335	3958647
6201	3646598	3958647
6202	5634344	8568129
6203	6352236	8568129
6204	3885900	8568129
6205	6387307	8568129
6206	3277551	8568129
6207	4131670	8568129
6208	1905975	8568129
6209	7687005	8568129
6210	3655318	8568129
6211	6998075	8568129
6212	4936763	8568129
6213	2948043	8568129
6214	7635261	8568129
6215	3942923	8568129
6216	3833331	8568129
6217	2839810	8568129
6218	5934343	8568129
6219	4019848	8568129
6220	7470121	8568129
6221	2652613	8568129
6222	2821005	8568129
6223	3213511	8568129
6224	4272230	8568129
6225	3397435	8568129
6226	3879156	8568129
6227	6213754	8568129
6228	8002536	8568129
6229	5503546	8568129
6230	4035124	8568129
6231	4260352	8568129
6232	6932935	8523554
6233	6375874	8523554
6234	5902537	8523554
6235	2161190	8523554
6236	6175422	8523554
6237	7914227	8469628
6238	3839768	8469628
6239	694455	8469628
6240	5609680	8469628
6241	7163352	8469628
6242	3544417	8469628
6243	2274108	8469628
6244	5611125	8469628
6245	5588775	8469628
6246	3920347	8469628
6247	4726707	8469628
6248	5511345	8469628
6249	469501	8469628
6250	5624615	8469628
6251	5383311	8469628
6252	5829215	8469628
6253	2109287	8469628
6254	5378078	8469628
6255	5632571	8469628
6256	4662777	8469628
6257	5529431	8469628
6258	7748926	8469628
6259	5614009	8469628
6260	4973191	8469628
6261	6267531	8469628
6262	5123776	8469628
6263	3974599	8469628
6264	5486066	8469628
6265	2211513	8469628
6266	5312202	8469628
6267	6739797	8469628
6268	4953332	8464482
6269	6185888	8464482
6270	1723216	8464482
6271	6244009	8464482
6272	7546712	8464482
6273	6088987	8464482
6274	5007218	8464482
6275	6685399	8464482
6276	6758020	8464482
6277	5398477	8464482
6278	4726567	8464482
6279	6742211	8464482
6280	7305803	8464482
6281	6571521	8464482
6282	8225578	8464482
6283	7302778	8464482
6284	5787675	8464482
6285	1647925	8464482
6286	6015138	8464482
6287	6178714	8464482
6288	4735527	8464482
6289	2374624	8464482
6290	5934035	8464482
6291	3545214	8464482
6292	7387472	8464482
6293	6098357	8464482
6294	5379563	8464482
6295	4297816	8464482
6296	1020645	8464482
6297	4757656	8464482
6298	2664739	8464482
6299	8341788	8464482
6300	6745529	8464482
6301	4239419	8464482
6302	3899891	8464482
6303	4627769	8464482
6304	1746672	8464482
6305	222211	8464482
6306	1907170	8464482
6307	4918891	8464482
6308	762496	8464482
6309	7641178	8464482
6310	4763806	8425145
6311	6840549	8425145
6312	5265981	8425145
6313	4706718	8425145
6314	5101868	8425145
6315	7171994	8425145
6316	4793387	8425145
6317	5870871	8425145
6318	7121766	8425145
6319	6527476	8425145
6320	5415499	8425145
6321	4520852	8425145
6322	6113820	8425145
6323	5967567	8425145
6324	5114271	8425145
6325	3621623	8425145
6326	4579155	8425145
6327	5222832	8425145
6328	5058633	8425145
6329	4896705	8425145
6330	7670086	8425145
6331	7955026	8425145
6332	5490744	8425145
6333	4925643	8414748
6334	5380445	8414748
6335	5707508	8414748
6336	5516972	8414748
6337	5952542	8414748
6338	5911868	8414748
6339	4874485	8414748
6340	5810995	8414748
6341	5968337	8414748
6342	5855763	8414748
6343	5756874	8414748
6344	5261336	8414748
6345	4013552	8414748
6346	5919350	8414748
6347	5047224	8414748
6348	6402932	8414748
6349	4069371	8414748
6350	4752364	8414748
6351	4967673	8414748
6352	4749519	8414748
6353	5407575	8398334
6354	6739801	8398334
6355	5197821	8398334
6356	6854927	8398334
6357	5470467	8398334
6358	5372455	8398334
6359	5066164	8398334
6360	5328296	8398334
6361	5533832	8398334
6362	4373834	8398334
6363	3321923	8398334
6364	4627766	8398334
6365	4626132	8398334
6366	5244365	8398334
6367	7326354	8398334
6368	4283159	8398334
6369	3839870	8398334
6370	4089178	8398334
6371	3608316	8398334
6372	4862733	8302463
6373	4805453	8302463
6374	5756880	8302463
6375	4386525	8302463
6376	4852054	8302463
6377	4547286	8302463
6378	3775842	8262971
6379	5838220	8262971
6380	3445113	8262971
6381	3365417	8262971
6382	5657972	8262971
6383	4041122	8262971
6384	5288447	8262971
6385	4850190	8256988
6386	310551	8256988
6387	4175887	8256988
6388	5622449	8256988
6389	5879105	8256988
6390	5108222	8256988
6391	5971658	8256988
6392	3355894	8256988
6393	4341489	8256988
6394	5380124	8256988
6395	4227829	8256988
6396	4174185	8256988
6397	6416253	8256988
6398	6669403	8256988
6399	2388171	8256988
6400	4074497	8256988
6401	4027486	8256988
6402	4130994	8256988
6403	3846990	8256988
6404	6174392	8218852
6405	7197177	8218852
6406	5974168	8218852
6407	5676979	8218852
6408	5317387	8218852
6409	3951853	8137537
6410	4014736	8137537
6411	5190666	8137537
6412	4875803	8123434
6413	3347048	8123434
6414	5490363	8123434
6415	3466986	8123434
6416	5429451	8123434
6417	6431792	8123434
6418	5020938	8123434
6419	5921710	8123434
6420	5556228	8123434
6421	7160052	8123434
6422	6276870	8123434
6423	7037037	8123434
6424	6955500	8123434
6425	6866446	8123434
6426	4465398	8123434
6427	6508607	8123434
6428	415576	8123434
6429	4306821	8070390
6430	6773206	8070390
6431	6561736	8070390
6432	4713129	8070390
6433	4439070	8070390
6434	4347019	8070390
6435	3690110	8070390
6436	4019301	8070390
6437	4068483	8070390
6438	3939665	8070390
6439	2874548	8070390
6440	5573354	8070390
6441	3890795	8070390
6442	3736759	8070390
6443	4252471	8070390
6444	4116013	8070390
6445	3728864	8070390
6446	3934422	8070390
6447	4058985	8070390
6448	4708527	8070390
6449	5435667	8070390
6450	4721418	8070390
6451	3170299	8070390
6452	5813800	8070390
6453	6436518	8070395
6454	6617025	8070395
6455	5733490	8070395
6456	6451428	8070395
6457	7285255	8070395
6458	5723159	8070395
6459	6152653	8070395
6460	6766817	8070395
6461	6103376	8070395
6462	6509093	8070395
6463	2183253	8070395
6464	6465096	8070395
6465	6918404	8070395
6466	6550190	8070395
6467	6352664	8070395
6468	6495256	8070395
6469	3633328	8070395
6470	6309142	8070395
6471	6761957	8070395
6472	6426140	8070395
6473	4904113	8070395
6474	4269539	8070395
6475	1969267	8070395
6476	5268229	8070395
6477	6468653	8070395
6478	5056960	8070395
6479	7341400	8070395
6480	4983068	8070395
6481	5882453	8070395
6482	6497955	8070395
6483	6403217	8070395
6484	7244398	8070395
6485	6342299	8070395
6486	6492023	8070395
6487	7066586	8070395
6488	5611981	8070395
6489	5972505	8070395
6490	6387493	8070395
6491	5977429	8070395
6492	6610402	8070395
6493	4629364	8070395
6494	11979	8070395
6495	5980155	8070395
6496	5855798	8070395
6497	5200248	8070395
6498	4749306	8070395
6499	3765783	8070395
6500	5662983	8070395
6501	6505996	8070395
6502	7874767	8070395
6503	7188744	8070960
6504	3959138	8070960
6505	7410576	8070960
6506	7025318	8070960
6507	5336408	8070960
6508	3931015	8070960
6509	6305876	8070960
6510	5660055	8070960
6511	6968946	8070960
6512	5788449	8070960
6513	5595654	8070960
6514	6401983	8070960
6515	6258268	8070960
6516	4603432	8070960
6517	5423611	8070960
6518	4303519	8070960
6519	4131546	8070960
6520	3419151	8070960
6521	3984320	8070960
6522	5695651	8070960
6523	3796316	8070960
6524	7045068	8070960
6525	3960733	8070960
6526	6869539	8070960
6527	5851391	8070960
6528	5804069	8070960
6529	7819269	8070960
6530	4518507	8070960
6531	6076702	8070960
6532	4337695	8070960
6533	5636457	8070960
6534	3964636	8070960
6535	6305845	8070960
6536	6902061	8070960
6537	5707535	8070960
6538	824566	8070960
6539	4306669	8070960
6540	4189386	8070960
6541	4929353	8070960
6542	6135293	8070960
6543	5558779	8070960
6544	970398	8070960
6545	5961827	8070960
6546	4906369	8070960
6547	6281001	8070960
6548	5776567	8070960
6549	5858226	8070960
6550	775716	8070960
6551	3191810	8070960
6552	7383766	8070960
6553	4817824	8070960
6554	6110388	8070960
6555	4839047	8070960
6556	6685843	8070960
6557	4604203	8070960
6558	4946478	8070960
6559	5202020	8070960
6560	5975642	8070960
6561	6797164	8070960
6562	3295689	8070960
6563	5045186	8070960
6564	5110005	8070960
6565	3910173	8070960
6566	2865511	8070960
6567	6186360	8070960
6568	598391	8070960
6569	5699730	8070960
6570	6149803	8070960
6571	4426020	8070960
6572	4307764	8070960
6573	5024346	8070960
6574	6911145	8070960
6575	5944993	8070960
6576	6063296	8070960
6577	6004461	8070960
6578	5692868	8070960
6579	2858051	8070960
6580	5681460	8070960
6581	5947333	8070960
6582	6878266	8070960
6583	3419	8070960
6584	5589081	8070960
6585	3825119	8070960
6586	6644512	7987769
6587	6575308	7987769
6588	6207046	7987769
6589	5944990	7987769
6590	6094524	7987769
6591	4079440	7987769
6592	5971220	7987769
6593	7470364	7987769
6594	5188727	7987769
6595	6516141	7987769
6596	5782380	7987769
6597	6112819	7987769
6598	5028809	7987769
6599	4245270	7987769
6600	3290906	7987769
6601	5889684	7987769
6602	6413114	7987769
6603	6332428	7987769
6604	6425425	7987769
6605	7645381	7987769
6606	4322291	7987769
6607	5833096	7987769
6608	6123837	7987769
6609	4721408	7955030
6610	6848866	7955030
6611	5605416	7955030
6612	6974540	7955030
6613	6505996	7955030
6614	6811708	7955030
6615	6547493	7955030
6616	3112262	7955030
6617	5733825	7955030
6618	5108224	7955030
6619	1618288	7955030
