	inventor	patent_id
1864	J. Eric Spangler	863
1865	Kumar Gopalan Jayanath	863
1866	Bob  Abbott	863
1867	James A. Blazek	863
1868	Kenpachi Hoashi	864
1869	Zhenxin  Chen	865
1870	Ze  Chen	865
1871	Jon E. Khachaturian	866
1872	Jon E. Khachaturian	867
1873	Sidney E. Veazey	868
1874	Henry K. Obermeyer	869
1875	Robert D. Eckman	869
1876	T. W. Mo	869
1877	Won-Hoi Yang	870
1878	Thomas N. Carr	871
1879	Cheng-Yo Chen	871
1880	Robin M. Converse	871
1881	Robert M. Harrell	871
1882	Daniel M. Houser	871
1883	Charles F. Kasischke	871
1884	Gautam K. Chaudhury	871
1885	Sidney E. Veazey	872
1886	Rafael Torres Samper	873
1887	Carlos Fermin Menendez  Diaz	873
1888	Vladimir Sandzhievich Boldurev	874
1889	Thomas N. Carr	875
1890	Cheng-Yo  Chen	875
1891	Robin M. Converse	875
1892	Robert M. Harrell	875
1893	Daniel M. Houser	875
1894	Charles F. Kasischke	875
1895	Gautam K. Chaudhury	875
1896	Veazey; Sidney E.	876
1897	Wayne; Mark	877
1898	J. Eric Spangler	878
1899	Kumar Gopalan Jayanath	878
1900	Bob  Abbott	878
1901	James A. Blazek	878
1902	Khachaturian; Jon	879
1903	Joe  Gaidjiergis	880
1904	Lloyd  Fladgard	880
1905	Scott  Fladgard	880
1906	Sidney E. Veazey	881
1907	Gentry; David W.	882
1908	Won-Hoi  Yang	883
1909	Kocaman; Alp A.	884
1910	Blair; Russell M.	885
1911	Ziehl; C. Peter	885
1912	Strange; Anthony E. J.	885
1913	Maucieri; Michael F.	885
1914	Labrador; Gaudencio A.	886
1915	Donkersloot, Sr.; Arie	887
1916	Hopper; Mark A.	888
1917	Nolan; Don E.	889
1918	Khachaturian; Jon E.	890
1919	Irvine; John E.	891
1920	Yeosock; John J.	891
1921	Treu; Johannes Jacobus	892
1922	Dove; Peter George Scott	892
1923	Wilde; Gordon R.	892
1924	Pramono; Wasi Tri	893
1925	McCorquodale; John A.	893
1926	Simmons; John	894
1927	Moses; Charles J.	895
1928	Pignata; Rich	896
1929	White; Mark	896
1930	Manschot; Dirk	897
1931	Mommaas; Cornelis Johannes	897
1932	Phillips; Darron J.	898
1933	Eldridge; William J.	898
1934	Spalding; Larry V.	898
1935	Phillips; Darron J.	899
1936	Eldridge; William J.	899
1937	Spalding; Larry V.	899
1938	Arlt, III; Edward J.	900
1939	Goldman; Jerome L.	901
1940	Melby; Jeffrey A.	902
1941	Turk; George F.	902
1942	Turk; George F.	903
1943	Melby; Jeffrey A.	903
1944	Glass; James O.	904
1945	Glass; Sam M.	904
1946	Melby; Jeffrey A.	905
1947	Turk; George F.	905
1948	Minakami; Hiroyuki	906
1949	Minakami; Motoyuki	906
1950	Crawford; David W.	907
1951	Arlt; Edward J.	908
1952	Moses; Charles J.	908
1953	Giannesini; Jean-Francois	909
1954	Reuhl; Gerald G.	910
1955	Atkinson; Francis S.	911
1956	McDougal; William G.	911
1957	Lavery; Terrence J.	912
1958	Suhayda; Joseph	913
1959	Atkinson; Francis S.	914
1960	McDougal; William G.	914
1961	Jensen; John S.	915
1962	Arlt; Edward J.	916
1963	Klenert; Oskar H.	917
1964	Hooper; Jefferson E.	918
1965	Irvine; John E.	918
1966	Verble; Patrick R.	919
1967	Kramer; James H.	920
1968	McCreary; Donald R.	921
1969	Crawford; David W.	922
1970	Atkinson; Francis S.	923
1971	McDougal; William G.	923
1972	Reid; Leslie C.	924
1973	Levy; Jacques S.	925
1974	Brandon; John W.	926
1975	Kovar; Larry R.	926
1976	Richter; Karl E.	927
1977	Sample; Jay W.	928
1978	Cole; Richard W.	929
1979	Marsh; Richard L.	929
1980	Tassone; Joseph V.	929
1981	Knox; L. Carter	930
1982	Moore; Clayton A.	930
1983	Navratil; Martin	931
1984	Mitchell; Mark S.	931
1985	Sovak; Mojmir	931
1986	Tubbs, Jr.; Arthur E.	932
1987	Brisco; David P.	933
1988	Saffrhan; Ray W.	934
1989	Bianchi; Giuseppe	935
1990	Mussinelli; Gian L.	935
1991	Bazzoni; Bruno	935
1992	Berger; Lawrence E.	936
1993	Waters; Charles M.	937
1994	Berger; Lawrence E.	938
1995	Karaus; Edward	939
1996	Spicer; Earl E.	940
1997	Nickles, Jr.; Robert B.	941
1998	Crinnion; Edward V.	942
1999	Crinnion; James S.	942
2000	Wetmore; Sherman B.	943
2001	Van Bruwaene; Albert	944
2002	Neyrinck; Luc	944
2003	Maertens; Luc	944
2004	Verner; Bo	944
2005	Fors; Staffan	944
2006	Vignon; Jean F. B. J.	945
2007	Tabouy; Christian	945
2008	Knox; Lloyd C.	946
2009	Moore; Clayton A.	946
2010	Freeman; Tommie A.	947
2011	Wetmore; Sherman B.	948
2012	Weir; Frederick E.	949
2013	Francis, Jr.; Alex W.	950
2014	Reynolds; Graeme E.	951
2015	Wetmore; Sherman B.	952
2016	Person; Abraham	953
2017	Wetmore; Sherman B.	953
2018	McNary; James F.	953
2019	McNary; James F.	954
2020	Person; Abraham	955
2021	Wetmore; Sherman B.	955
2022	McNary; James F.	955
2023	Person; Abraham	956
2024	Salo; Eric A.	957
2025	Anders; Edward O.	958
2026	Landers; Don B.	959
2027	Brock; Robert K.	959
2028	Fair; Samuel S.	960
2029	Sameshima; Shigeru	961
2030	Colbert; Ervin A.	962
2031	Mann; Richard J.	962
2032	Phillips; Robert W.	962
2033	Files; James Harold	963
2034	Chelminski; Stephen V.	964
2035	Ronald  Cook	965
2036	David  TURNER	966
2037	Francois  MICHEL	966
2038	Mikael  LAMBERTON	966
2039	Sebastien  PALLY	966
2040	James E.  Clark	967
2041	Boris  Feldman	968
2042	Michael  Feldman	968
2043	Ira  Leifer	969
2044	David M.  LaCroix	970
2045	Robert A.  MacDonald	970
2046	Mark  Reynolds	971
2047	Thomas S.  Burton	971
2048	Corey R.  Milne	971
2049	Steven R.  Day	971
2050	Guotian  Liu	972
2051	Mingquan  Zhang	972
2052	Ming'en  Hu	972
2053	Ya Ching  Tung	973
2054	Kwo Yuan  Shi	973
2055	Francisco  Medran-Lopez	974
2056	Randy E.  Carter	975
2057	Edward A.  Kidston	975
2058	Karim  Rashid	975
2059	Brian D.  Schumacher	975
2060	Richard  Smiedt	975
2061	Ching-Pang  Lee	976
2062	Hsin-Pang  Wang	976
2063	Ram Kumar  Upadhyay	976
2064	Paul Richard  Myers	976
2065	Marc Thomas  Edgar	976
2066	Thomas Donald  Martyn	976
2067	Eric Alan  Estill	976
2068	Gary J.  Mason	977
2069	Ernest E. Carter, JR.	978
2070	Beidou Xi	979
2071	Lieyu Zhang	979
2072	Jixi Gao	979
2073	Jinbiao Wang	979
2074	Xunfeng Xia	979
2075	Qigong Xu	979
2076	Jerry M. Edmondson	980
2077	Gary HAMATA	981
2078	Charles FORCIER	981
2079	Larry MCGREGOR	981
2080	Richard L. Miller	982
2081	Stephen L. Miller	982
2082	Brice C. Raynor	983
2083	Heung Sik Yu	984
2084	Seong Kyun Jin	984
2085	James L. Lawrence	985
2086	Roger W. Carson	986
2087	Bruce W. Bremer	986
2088	Michael L. Mastracci	986
2089	Kent E. Maggard	986
2090	ABDULREIDHA A. ALSAFFAR	987
2091	ABDULREIDHA A. ALSAFFAR	988
2092	Frode Losnedal	989
2093	Robert Farestveit	989
2094	Per Albriktsen	989
2095	Ove Tobias Gudmestad	989
2096	Geir Morten Skeie	989
2097	Robert Doyle	990
2098	DEBASISH MUKHOPADHYAY	991
2099	Dale A. Conway	992
2100	Thomas J. Kryzak	993
2101	Yves Durkheim	994
2102	Thomas T.K. Zung	995
2103	William W. Carson	996
2104	Charles Dale	996
2105	William D. McClain	996
2106	Robert J. Ritz	996
2107	Charles Swenson	996
2108	David Aughton	997
2109	Simon James Calvert	998
2110	Jose Cherem Haber	999
2111	Yun Deng	1000
2112	Lianxiang Du	1000
2113	Michael Duggan Drieu	1001
2114	Patrick Michael Cargol, JR.	1001
2115	Jonathan Eryl Rogers	1001
2116	Pierre Albert Beynet	1001
2117	Stanley Silva	1001
2118	Glen Paul Cork	1002
2119	Michael D. Borgman	1002
2120	Darin C. Wiley	1002
2121	Richard Jacobs	1002
2122	Josef Merai	1003
2123	Carl W. PODELLA	1004
2124	John W. BALDRIDGE	1004
2125	Michael G. GOLDFELD	1004
2126	Mark Reynolds	1005
2127	Thomas S. Burton	1005
2128	Corey R. Milne	1005
2129	Steven R. Day	1005
2130	Yuichiro Hirata	1006
2131	Seigo Murakami	1006
2132	Katsuya Nozaki	1006
2133	Michael K. Conwell	1007
2134	Bhuvaragasamy G. Ravi	1008
2135	Parthasarathy S. Raghavan	1008
2136	Chandra P. Khattak	1008
2137	Carl Chartier	1008
2138	Dave Lackey	1008
2139	Dean C. Skelton	1008
2140	Lee A. Smith	1009
2141	Paul Joseph Hubbell, JR.	1010
2142	John J. Breedlove	1011
2143	Michael John Breedlove	1011
2144	Scott Wolinsky	1012
2145	Scott Wolinsky	1013
2146	Michael T. D. Miller	1014
2147	Dorin Boldor	1014
2148	Jeffrey D. Ortego	1014
2149	Scott Wolinsky	1015
2150	Timothy Christian Crouse	1016
2151	Guy Adelle Pinson	1017
2152	Barbara Pinson	1017
2153	Arden L. Brey	1018
2154	Timothy Christian Crouse	1019
2155	Timothy Christian Crouse	1020
2156	Brunelle Paul Sabourin	1021
2157	David John SCHAUS	1022
2158	Ya Ching TUNG	1023
2159	Kwo Yuan Shi	1023
2160	William James Castle	1024
2161	David M. Jones	1025
2162	Wilson Harvie	1025
2163	Kevin King	1025
2164	Brett Albert Johns	1025
2165	Michael K. Conwell	1026
2166	Paul Joseph Hubbell, JR.	1027
2167	Peter H. Emmons	1028
2168	Brent D. Anderson	1028
2169	David Mark Lowe	1029
2170	Richard D. Eldredge	1029
2171	James L. Lawrence	1030
2172	Lester Ray Wisegerber	1031
2173	Elmo S. Peddy	1031
2174	Michael Oranski	1032
2175	Avner Sadot	1032
2176	Israel Heifetz	1032
2177	Yoav Dracher	1032
2178	YiuTak Leung	1033
2179	Bert ZAUDERER	1034
2180	John H. McGinn	1035
2181	Vincent P. Morris	1035
2182	Satoshi Yamaguchi	1036
2183	Kazuaki Iwamura	1036
2184	Tsutomu Ikeda	1036
2185	Amil Fornatora	1037
2186	Philip Coppola	1037
2187	Timothy Christian Crouse	1038
2188	Michel Baylot	1039
2189	Jean-Paul Denise	1039
2190	Thomas Marty	1039
2191	Luciano Morini	1040
2192	Jovanka Pizzo	1040
2193	David M. Jones	1041
2194	Wilson Harvie	1041
2195	Kevin King	1041
2196	Brett Albert Johns	1041
2197	Martin P. Wanielista	1042
2198	Ni-Bin Chang	1042
2199	Brice C. Raynor	1043
2200	Yun Deng	1044
2201	Lianxiang Du	1044
2202	Michel Baylot	1045
2203	Marc Bonnissel	1045
2204	Xavier Rocher	1045
2205	David M. Jones	1046
2206	Wilson Harvie	1046
2207	Kevin King	1046
2208	Brett Albert Johns	1046
2209	Michel Baylot	1047
2210	Marc Bonnissel	1047
2211	Xavier Rocher	1047
2212	Richard L. Miller	1048
2213	Stephen L. Miller	1048
2214	David M. LaCroix	1049
2215	Robert A. MacDonald	1049
2216	Michael L. Strickland	1050
2217	Marc D. Andelman	1051
2218	Gregory S. Walker	1051
2219	Feng Xing	1052
2220	Zhuo Ni	1052
2221	Wayne Poerio	1053
2222	Malcolm Dubois	1053
2223	Chen-Yuan Dung	1054
2224	Werner L. SCHLECHT	1055
2225	David T. Roman	1055
2226	Tony Richard Hutchings	1056
2227	Franciscus Antonius Anna Maria de Leij	1056
2228	Jeremy Richard Wingate	1056
2229	Dennis G. Kelley	1057
2230	Barry L. Gregerson	1058
2231	James E. Spitzer	1058
2232	Gregory B. Burkhardt	1059
2233	JON A. SCHMIDGALL	1060
2234	DAVID E. STOLLER	1060
2235	Mark J. Jurich	1061
2236	Rickey G. Swartz	1061
2237	Jon R. Reed	1061
2238	Eric C. Freeman	1061
2239	Wolfgang Ott	1061
2240	Paul H. Appelblom	1061
2241	Paul A. Jurich	1061
2242	Michael Oranski	1062
2243	Avner Sadot	1062
2244	Israel Heifetz	1062
2245	Yoav Dracher	1062
2246	Henry DiGregorio	1063
2247	John Higson	1063
2248	Jeffery White	1063
2249	Michiharu Hasegawa	1064
2250	Noriyuki Miyazaki	1064
2251	Masafumi Nakamura	1064
2252	Naoji Yamamoto	1064
2253	Kazuo Ueda	1064
2254	Denyse Claire DuBrucq	1065
2255	David Aughton	1066
2256	Boris Feldman	1067
2257	Alexander Feldman	1067
2258	Michael Feldman	1067
2259	C. Thomas McCreedy	1068
2260	Dennis Daugherty	1068
2261	William Tod Ross	1069
2262	Jeffery Max Buxman	1069
2263	Ben Wade Oakes Dickinson, III	1070
2264	Robert Wayne Dickinson	1070
2265	Oliver Douglas Ousterhout	1070
2266	Lawrence Joseph Musetti	1070
2267	Porter James Underwood	1070
2268	Ali Daneshy	1070
2269	Michael P. Appleby	1071
2270	Iain Fraser	1071
2271	James E. Atkinson	1071
2272	Alan J. Sweeney	1072
2273	Tsen Meng TANG	1073
2274	Hsing Loong Tan	1073
2275	Danmei Wang	1073
2276	Willem Luloff Rautenbach	1074
2277	Sarel Johannes Rautenbach	1074
2278	Martin P. Wanielista	1075
2279	Ni-Bin Chang	1075
2280	Darryl Scott Burkett	1076
2281	David Aughton	1077
2282	Tsen Meng Tang	1078
2283	Hsing Loong Tan	1078
2284	Danmei Wang	1078
2285	Michael Oranski	1079
2286	Avner Sadot	1079
2287	Israel Heifetz	1079
2288	Yoav Dracher	1079
2289	Michael K. Conwell	1080
2290	Richard Treve Mildren	1081
2291	Neville Ernest Lange	1081
2292	William James Castle	1082
2293	David M. Jones	1083
2294	Wilson Harvie	1083
2295	Kevin King	1083
2296	Brett Albert Johns	1083
2297	Tung-Chuan WU	1084
2298	Jen-Hui Tsai	1084
2299	Ta-Hsin Chou	1084
2300	Richard C. Roos	1085
2301	Richard A. Hansen	1085
2302	John Murphy	1086
2303	Joseph Poplar	1086
2304	Ronald de Strulle	1087
2305	Peter A. Burke	1088
2306	Karl F. Ludwig	1088
2307	Jude A. Kral	1088
2308	Francis J. Zelina	1088
2309	Henry K. Obermeyer	1089
2310	Robert D. Eckman	1089
2311	Taewon Mo	1089
2312	Rodrigo Andres Geraldo SEURA	1090
2313	Luca Panzeri	1091
2314	Lorenzo Costa	1091
2315	Tony Tadin	1092
2316	John H. McGinn	1093
2317	Vincent P. Morris	1093
2318	Ronald Bruce Long	1094
2319	Yuichiro Hirata	1095
2320	Seigo Murakami	1095
2321	Katsuya Nozaki	1095
2322	Jeff L. Higgins	1096
2323	S. Kumar	1097
2324	Zamir Tribelsky	1098
2325	Joseph Rabani	1098
2326	Mordechai Navon	1098
2327	Gil Cohen	1098
2328	Terry L. Grover	1099
2329	Charles A. Vidich	1099
2330	James J. Hennessey	1099
2331	John C. Freitas	1099
2332	M. Douglas Mueller	1099
2333	Michael Thomas Titmus	1100
2334	Glen Paul Cork	1101
2335	Michael D. Borgman	1101
2336	Darin C. Wiley	1101
2337	Richard Jacobs	1101
2338	John Moore	1102
2339	Ronald Scott Bonds	1103
2340	Scott Jessick	1104
2341	Ray Koberstine	1104
2342	Allen Worst	1104
2343	Christopher Ralph Cantolino	1105
2344	Henry K. Obermeyer	1106
2345	Arun K. Sharma	1107
2346	Theodore Sideropoulos	1107
2347	Berne K. Stober	1107
2348	Brian D. Albert	1107
2349	Alvin U. Chen	1107
2350	Vikram Singh	1107
2351	Michael Oranski	1108
2352	Avner Sadot	1108
2353	Israel Heifetz	1108
2354	Yoav Dracher	1108
2355	Simon James CALVERT	1109
2356	E. H. Kelle Zeiher	1110
2357	Amit Gupta	1110
2358	Peter Anthony LACZA	1111
2359	Ching-Pang Lee	1112
2360	Hsin-Pang Wang	1112
2361	Ram Kumar Upadhyay	1112
2362	Paul Richard Myers	1112
2363	Marc Thomas Edgar	1112
2364	Thomas Donald Martyn	1112
2365	Eric Alan Estill	1112
2366	Tetsuo Takayanagi	1113
2367	Edward W. Van Romer	1114
2368	John P. Cleary	1115
2369	Tsen Meng Tang	1116
2370	Hsing Loong Tan	1116
2371	Danmei Wang	1116
2372	Jacques Gerard	1117
2373	David Adam E.	1117
2374	Frank Cichocki R.	1117
2375	Michael Jander E.	1117
2376	Paul Krumlauf R.	1117
2377	Giovanni Montagna	1117
2378	Donald Sage B.   JR.	1117
2379	Glen S. Axelrod	1118
2380	Antoni Bellussi Paolo	1119
2381	Tom Swartz	1120
2382	C. Thomas McCreedy	1121
2383	Dennis Daugherty	1121
2384	Christopher Anthony Budd	1122
2385	Cliff Purnell	1123
2386	Ludwig Schmidmaier	1124
2387	Wolfgang Harttig	1124
2388	Edward R. Fyfe	1125
2389	Robert Joness Fyfe	1125
2390	Chuan Gao	1126
2391	Melvin Yamamoto	1126
2392	Ernest Kim Leonardich	1127
2393	Norman P. Gruczelak	1127
2394	Rodney Tyler W.	1128
2395	Satoshi Yamaguchi	1129
2396	Kazuaki Iwamura	1129
2397	Tsutomu Ikeda	1129
2398	Rae Son Sung	1130
2399	Thomas R. Beidle	1131
2400	Glen AXELROD S.	1132
2401	Mark Jurich J.	1133
2402	Rickey Swartz G.	1133
2403	Jon Reed R.	1133
2404	Eric Freeman C.	1133
2405	Wolfgang Ott	1133
2406	Paul Appelblom H.	1133
2407	Paul Jurich A.	1133
2408	Dong-Won Lee	1134
2409	Lawrence Janesky M.	1135
2410	Hiroyuki Kida	1136
2411	Yukio Zenitani	1136
2412	Ian Procter	1137
2413	Sabine Azouani Isabelle	1137
2414	Rolf Haubrichs	1137
2415	Rodney W. Tyler	1138
2416	Tetsuo TAKAYANAGI	1139
2417	Michel Baylot	1140
2418	Edward Jordan John	1141
2419	Robert Elefritz	1141
2420	Zuei-Ling Lin	1142
2421	James Urban	1143
2422	Albert Key L.	1143
2423	Charles Ray Julian	1143
2424	Charles Ray Graham	1143
2425	Michael James	1143
2426	Leo Yodock J.   JR.	1144
2427	Leo Yodock J.   III	1144
2428	Guy Yodock C.	1144
2429	Albert Key L.	1145
2430	James Urban	1145
2431	Charles Ray Julian	1145
2432	Charles Ray Graham	1145
2433	Michael James	1145
2434	Christopher M. Runestad	1146
2435	Peter Burke A.	1147
2436	Karl Ludwig F.	1147
2437	Jude Kral A.	1147
2438	Francis Zelina J.	1147
2439	Luca Toncelli	1148
2440	Peter A. Burke	1149
2441	Karl F. Ludwig	1149
2442	Jude A. Kral	1149
2443	Francis J. Zelina	1149
2444	Helge Brauer	1150
2445	Walter Ehrenberger	1150
2446	Helmuth Ender	1150
2447	Joachim Noack	1150
2448	Alfred Cunningham B.	1151
2449	Lee Spangler H.	1151
2450	Robin Gerlach	1151
2451	Adrienne Phillips J.	1151
2452	Robert M. Porter	1152
2453	Anatoli V. Ledenev	1152
2454	Gennady G. Gurov	1152
2455	Brian Iske	1153
2456	James R. Keene	1154
2457	Michael L. Jackson	1154
2458	John Richardson G.	1155
2459	Reva Nickelson A.	1155
2460	Paul Sloan A.	1155
2461	Kevin Kostelnik M.	1155
2462	James Urban	1156
2463	Albert L. Key	1156
2464	Charles Julian Ray	1156
2465	Charles Graham Ray	1156
2466	Michael James	1156
2467	John Cleary P.	1157
2468	Roger Carson W.	1158
2469	Bruce Bremer W.	1158
2470	Michael Mastracci L.	1158
2471	Kent Maggard E.	1158
2472	Peter Sanguinetti S.	1159
2473	Henry Obermeyer K.	1160
2474	Peter S. Sanguinetti	1161
2475	Chak Chang Man Thomas	1162
2476	Iain Muir	1163
2477	Fiona Elizabeth Barrett	1163
2478	Kenneth Herzog H.	1164
2479	John Meyers J.   III	1165
2480	John Swartz H.	1165
2481	Nathaniel Kurczewski G.	1165
2482	Matthew Kurczewski J.	1165
2483	Jeung Lee Su	1166
2484	William Carson W	1167
2485	Charles Dale	1167
2486	William McClain D	1167
2487	Robert Ritz	1167
2488	Charles Swenson	1167
2489	Jeff Higgins L.	1168
2490	Robert S. Banks	1169
2491	Michael Oranski	1170
2492	Avner Sadot	1170
2493	Israel Heifetz	1170
2494	Yoav Dracher	1170
2495	Jeung Su Lee	1171
2496	Robert M. Porter	1172
2497	Gennady G. Gurov	1172
2498	Anatoli V. Ledenev	1172
2499	Richard Mildren Treve	1173
2500	Neville Lange Ernest	1173
2501	Luca Toncelli	1174
2502	Iain Muir	1175
2503	Fiona Barrett Elizabeth	1175
2504	Sung-Teh Kim	1176
2505	Masahiro Taoka	1176
2506	Chieko Yamamoto	1176
2507	Kunihiko Yamanaka	1176
2508	Katunori Masaoka	1176
2509	Daniel Warren	1177
2510	Joseph Tripodi	1178
2511	Carl R. Nicolia	1178
2512	Douglas R. Wroblewski	1178
2513	Robert J. Burnham	1178
2514	Stanley Peters R.	1179
2515	Donald Summers O.	1179
2516	Fabio Pancaldi	1180
2517	Vanni Gallocchio	1180
2518	Peter Sanguinetti S.	1181
2519	James Urban	1182
2520	Albert Key L.	1182
2521	Charles Ray Julian	1182
2522	Charles Ray Graham	1182
2523	Michael James	1182
2524	Ronald Long Bruce	1183
2525	Peter S. Sanguinetti	1184
2526	Tony Tadin	1185
2527	Dusan Ciuha	1186
2528	Marc Andelman D.	1187
2529	Gregory Walker S.	1187
2530	Daniel Warren	1188
2531	James C. Keck	1189
2532	Arnold Leiboff R.	1190
2533	Douglas Thai	1191
2534	John Meyers lll J.	1192
2535	John Swartz H.	1192
2536	Nathaniel Kurczewski G.	1192
2537	Matthew Kurczewski J.	1192
2538	Antal Suto Z.	1193
2539	John Campau A.	1193
2540	John Campau Daniel	1193
2541	Donald Reuschel L.	1193
2542	Robert MacDonald A.	1193
2543	Robert Porter M.	1194
2544	Gennady Gurov G.	1194
2545	Anatoli Ledenev V.	1194
2546	Peter Burke A.	1195
2547	Karl Ludwig F.	1195
2548	Jude Kral A.	1195
2549	Francis Zelina J.	1195
2550	Imre Mecs	1196
2551	Miklos Kalman	1196
2552	Miklos Hlatki	1196
2553	Sandor Puskas	1196
2554	Janos Balazs	1196
2555	Gyula Lengyel	1196
2556	Zsolt Virag	1196
2557	Gyula Kovacs	1196
2558	Ferenc Horvath	1196
2559	Imre Samu	1196
2560	E. H. Kelle Zeiher	1197
2561	Bosco P. Ho	1197
2562	John E. Hoots	1197
2563	Raymond W. Zhang	1198
2564	Denise D. Craig	1198
2565	Barry L. Gregerson	1199
2566	James E. Spitzer	1199
2567	Buddy Don Gray	1200
2568	John G. Richardson	1201
2569	Reva A. Nickelson	1201
2570	Paul A. Sloan	1201
2571	Kevin M. Kostelnik	1201
2572	Carl R. Nicolia	1202
2573	Joseph  Tripodi	1202
2574	Douglas R. Wroblewski	1202
2575	Robert J. Burnham	1202
2576	Robert M. Porter	1203
2577	Gennady G. Gurov	1203
2578	Anatoli V. Ledenev	1203
2579	Marc Andelman D.	1204
2580	Gregory Walker S.	1204
2581	Albert Wokas L.	1205
2582	Richard A. Gibbs	1206
2583	Eric  Bornstein	1207
2584	Troy  Simmons	1208
2585	Bruce E. Lennick	1208
2586	Kunio  Miyazaki	1209
2587	Barry  Johnston	1210
2588	E. H. Kelle Zeiher	1211
2589	Bosco P. Ho	1211
2590	John E. Hoots	1211
2591	Robert Porter M.	1212
2592	Gennady Gurov G.	1212
2593	Anatoli Ledenev V.	1212
2594	Klaus  Roehm	1213
2595	Marc D. Andelman	1214
2596	Gregory S. Walker	1214
2597	Sang Tae Park	1215
2598	Sang-Ho  Ahn	1215
2599	Baik-Soon  Cho	1215
2600	Helge  Brauer	1216
2601	Walter  Ehrenberger	1216
2602	Helmuth  Ender	1216
2603	Joachim  Noack	1216
2604	Mark J. Jurich	1217
2605	Rickey G. Swartz	1217
2606	Jon R. Reed	1217
2607	Eric C. Freeman	1217
2608	Wolfgang  Ott	1217
2609	Paul H. Appelblom	1217
2610	Paul A. Jurich	1217
2611	James C. Keck	1218
2612	Sidney E. Veazey	1219
2613	Antal Z. Suto	1220
2614	John A. Campau	1220
2615	John Daniel Campau	1220
2616	Donald L. Reuschel	1220
2617	Robert A. MacDonald	1220
2618	Ernest E. Carter JR.	1221
2619	Gerald M. Clement	1222
2620	Pierce L. Chandler JR.	1223
2621	Raymond R. Price	1224
2622	Zamir  Tribelsky	1225
2623	Michael  Ende	1225
2624	Leo J. Yodock JR.	1226
2625	Leo J. Yodock III	1226
2626	Guy C. Yodock	1226
2627	James E. Wood JR.	1227
2628	John E. Sepich	1227
2629	Alberto Scuero	1228
2630	Abdul-Rahman Abdul-Kader M. Faqih	1229
2631	Alan  Cisar	1230
2632	Adrian  Denvir	1230
2633	Dalibor  Hodko	1230
2634	Kyle  Uselton	1230
2635	Amanda  Campbell	1230
2636	Gerald  Tanny	1231
2637	Peter  Hulley	1231
2638	Michael Anthony Thomson	1231
2639	Henry K. Obermeyer	1232
2640	Robert D. Eckman	1232
2641	T. W. Mo	1232
2642	John M. Nestler	1233
2643	Richard Andrew Goodwin	1233
2644	Ajit Haridas	1234
2645	Raphael Heifetz	1235
2646	Robert M. Porter	1236
2647	Gennady G. Gurov	1236
2648	Anatoli V. Ledenev	1236
2649	Bruce J. French	1237
2650	James M. Brugger	1238
2651	Jeffrey H. Burbank	1238
2652	Dennis M. Treu	1238
2653	Sidney E. Veazey	1239
2654	Paul  Sincock	1240
2655	Andrew Elmhirst Potts	1240
2656	Robert  Beckius	1241
2657	Michael R. Powell	1241
2658	Seung-Ho  Hong	1241
2659	Charles J. Call	1241
2660	Ezra  Merrill	1241
2661	Ajit  Haridas	1242
2662	Robert S. Banks	1243
2663	William J. Gannon	1244
2664	John  Muir	1244
2665	Glen T. Van Lier	1244
2666	Rodney W. Tyler	1245
2667	James M. Brugger	1246
2668	Jeffrey H. Burbank	1246
2669	Dennis M. Treu	1246
2670	Robert M. Porter	1247
2671	Gennady G. Gurov	1247
2672	Anatoli V. Ledenev	1247
2673	James M. Brugger	1248
2674	Jeffrey H. Burbank	1248
2675	Dennis M. Treu	1248
2676	Pamela R. Moore	1249
2677	Warren Howard Chesner	1250
2678	James  Melrose	1250
2679	Duncan  Johnstone	1251
2680	Veazey; Sidney E.	1252
2681	John Sydney Cottier	1253
2682	Greg  Brunton	1253
2683	Robert  Lyons	1253
2684	Peter H. Markusch	1254
2685	Ralf  Guether	1254
2686	Marc D. Andelman	1255
2687	Gregory S. Walker	1255
2688	Lewis D. Rubin JR.	1256
2689	Randall D. Haggett	1257
2690	Kenneth J. KarisAllen	1257
2691	Guerorgui A. Hranov	1257
2692	Russell Robert Michel JR.	1258
2693	Jack  Brass	1259
2694	Jeffrey W. Socket	1259
2695	Jeffrey H. Burbank	1260
2696	James M. Brugger	1260
2697	Dennis M. Treu	1260
2698	C. David Finch JR.	1260
2699	Barry N. Fulkerson	1260
2700	Steven A. White	1260
2701	Porter; Robert M.	1261
2702	Gurov; Gennady G.	1261
2703	Ledenev; Anatoli V.	1261
2704	Clapp; Daniel C.	1262
2705	DEBASISH  MUKHOPADHYAY	1263
2706	Isao  Yukimoto	1264
2707	Kiyonori  Hasegawa	1264
2708	Sidney E. Veazey	1265
2709	Bleth; Joel J.	1266
2710	Strickland; Edward T.	1266
2711	Walter; Doug	1266
2712	Jeffrey H. Burbank	1267
2713	James M. Brugger	1267
2714	Dennis M. Treu	1267
2715	Robert  Charbonneau	1268
2716	Terry A. Berger	1269
2717	Kimber D. Fogelman	1269
2718	L. Thompson Staats	1269
2719	Mark  Nickerson	1269
2720	Paul  Bente	1269
2721	Donald C. Crescenzi	1270
2722	James J. Burns	1270
2723	Daniel J. Swistak	1270
2724	Robert M. Porter	1271
2725	Gennady G. Gurov	1271
2726	Anatoli V. Ledenev	1271
2727	Pamela R. Moore	1272
2728	Haney; James Allan	1273
2729	Bruce J.  French	1274
2730	Jae Seong Rhee	1275
2731	Min Woo Jung	1275
2732	Jae Seong Rhee	1276
